imageIndex,typ,errText,errorClassCombined
4441,ELLIPSE,Lötung,good
1426,ELLIPSE,Meniskus,good
3810,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4453,ELLIPSE,Pin,THT Bauteil liegt nicht auf
3298,ELLIPSE,Meniskus,good
3234,ELLIPSE,Meniskus,good
1711,ELLIPSE,Meniskus,THT Bauteil fehlt
2071,ELLIPSE,Meniskus,good
1334,ELLIPSE,Pin,good
4894,ELLIPSE,Lötung,good
3423,ELLIPSE,Meniskus,good
4060,ELLIPSE,Pin,good
115,RECT,Lotperle,good
4103,ELLIPSE,Meniskus,good
2273,ELLIPSE,Klemmträger verlötet,good
124,RECT,Lotperle,good
2674,ELLIPSE,Pin,THT Bauteil fehlt
2383,ELLIPSE,Klemmträger verlötet,good
3180,ELLIPSE,Pin,good
867,ELLIPSE,Pin,good
4482,ELLIPSE,Pin,THT Bauteil liegt nicht auf
2398,ELLIPSE,Meniskus,good
2528,ELLIPSE,Meniskus,good
5183,ELLIPSE,Meniskus,good
3789,ELLIPSE,Meniskus,good
3790,ELLIPSE,Lötung,good
1779,ELLIPSE,Klemmträger verlötet,good
1929,ELLIPSE,Pin,good
2466,ELLIPSE,Meniskus,good
3949,ELLIPSE,Klemmträger verlötet,good
528,ELLIPSE,Meniskus,good
241,RECT,Lotperle,good
1265,ELLIPSE,Pin,good
1263,ELLIPSE,Lötung,good
4315,ELLIPSE,Lötung,good
4451,ELLIPSE,Lötung,good
4519,ELLIPSE,Meniskus,THT Loetstelle offen
1796,ELLIPSE,Meniskus,good
13,RECT,Lotperle,THT Loetbruecke
2187,ELLIPSE,Pin,good
1476,ELLIPSE,Lötung,good
4527,ELLIPSE,Pin,THT Loetstelle offen
4663,ELLIPSE,Pin,good
403,RECT,Lotperle,THT Loetbruecke
2540,ELLIPSE,Pin,good
3039,ELLIPSE,Lötung,good
1918,ELLIPSE,Klemmträger verlötet,good
609,ELLIPSE,Meniskus,good
2972,ELLIPSE,Meniskus,good
2988,ELLIPSE,Lötung,good
1396,ELLIPSE,Meniskus,THT Bauteil fehlt
5195,ELLIPSE,Pin,good
2961,ELLIPSE,Pin,good
3288,ELLIPSE,no solder,good
4551,ELLIPSE,Lötung,THT Loetstelle offen
1484,ELLIPSE,Pin,good
4227,ELLIPSE,Pin,good
4083,ELLIPSE,Pin,THT Bauteil liegt nicht auf
3493,ELLIPSE,Pin,good
3673,ELLIPSE,Pin,good
2661,ELLIPSE,Meniskus,good
3978,ELLIPSE,Pin,good
798,ELLIPSE,Lötung,good
4032,ELLIPSE,Lötung,good
1325,ELLIPSE,Pin,THT Bauteil liegt nicht auf
972,ELLIPSE,Pin,good
718,ELLIPSE,Lötung,good
646,ELLIPSE,Pin,good
4447,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
4473,ELLIPSE,Meniskus,good
340,RECT,Lotperle,good
148,RECT,Lotperle,THT Loetbruecke
4455,ELLIPSE,Pin,THT Bauteil liegt nicht auf
1917,ELLIPSE,Klemmträger verlötet,good
774,ELLIPSE,Meniskus,good
3053,ELLIPSE,Meniskus,good
3997,ELLIPSE,Pin,THT Bauteil liegt nicht auf
3116,ELLIPSE,Klemmträger verlötet,good
327,RECT,Lotperle,THT Loetbruecke
4892,ELLIPSE,Pin,good
3154,ELLIPSE,Meniskus,good
3622,ELLIPSE,Meniskus,good
2064,ELLIPSE,Meniskus,good
4470,ELLIPSE,Pin,THT Bauteil liegt nicht auf
985,ELLIPSE,Lötung,good
427,RECT,Lotperle,THT Loetbruecke
1242,ELLIPSE,Lötung,good
2416,ELLIPSE,Pin,good
491,ELLIPSE,Lötung,good
4912,ELLIPSE,Pin,THT Bauteil liegt nicht auf
3450,ELLIPSE,Pin,good
330,RECT,Lotperle,THT Loetbruecke
4460,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
953,ELLIPSE,Meniskus,good
1071,ELLIPSE,Meniskus,good
4007,ELLIPSE,Meniskus,good
1738,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
1274,ELLIPSE,Lötung,good
1422,ELLIPSE,Meniskus,good
767,ELLIPSE,Lötung,good
2315,ELLIPSE,Lötung,good
3795,ELLIPSE,Pin,THT Bauteil fehlt
1449,ELLIPSE,Pin,good
46,RECT,Lotperle,THT Loetbruecke
2922,ELLIPSE,Lötung,good
2820,ELLIPSE,Lötung,good
1203,ELLIPSE,Pin,THT Bauteil fehlt
702,ELLIPSE,Pin,THT Bauteil fehlt
1251,ELLIPSE,Lötung,THT Bauteil fehlt
1639,ELLIPSE,Lötung,good
1548,ELLIPSE,Meniskus,good
1409,ELLIPSE,Pin,THT Bauteil fehlt
4885,ELLIPSE,Lötung,good
4005,ELLIPSE,Lötung,good
4406,ELLIPSE,Lötung,good
2235,ELLIPSE,Klemmträger verlötet,good
415,RECT,Lotperle,good
1037,ELLIPSE,Lötung,good
2958,ELLIPSE,Pin,THT Loetstelle offen
2829,ELLIPSE,Meniskus,good
606,ELLIPSE,Meniskus,good
3214,ELLIPSE,Pin,good
426,RECT,Lotperle,THT Loetbruecke
5138,ELLIPSE,Klemmträger verlötet,good
3866,ELLIPSE,Meniskus,good
4264,ELLIPSE,Meniskus,good
1051,ELLIPSE,Lötung,THT Loetstelle offen
1446,ELLIPSE,Pin,good
3619,ELLIPSE,Meniskus,good
2741,ELLIPSE,Lötung,THT Bauteil fehlt
4898,ELLIPSE,Meniskus,good
671,ELLIPSE,Lötung,THT Loetstelle offen
1194,ELLIPSE,Lötung,THT Bauteil fehlt
5078,ELLIPSE,Klemmträger verlötet,good
3389,ELLIPSE,no solder,good
4959,ELLIPSE,Klemmträger verlötet,good
4149,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4702,ELLIPSE,Pin,good
1222,ELLIPSE,Klemmträger verlötet,good
2823,ELLIPSE,Meniskus,good
685,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
2040,ELLIPSE,Meniskus,good
1984,ELLIPSE,Meniskus,good
5181,ELLIPSE,Klemmträger verlötet,good
4589,ELLIPSE,Meniskus,THT Bauteil fehlt
2750,ELLIPSE,Pin,THT Bauteil fehlt
2575,ELLIPSE,Pin,good
3523,ELLIPSE,Klemmträger verlötet,good
919,ELLIPSE,Lötung,good
229,RECT,Lotperle,good
4146,ELLIPSE,Meniskus,good
555,ELLIPSE,Lötung,good
1424,ELLIPSE,Pin,good
889,ELLIPSE,Lötung,good
4042,ELLIPSE,Meniskus,good
217,RECT,Lotperle,good
1941,ELLIPSE,Pin,good
3742,ELLIPSE,Pin,THT Bauteil liegt nicht auf
3192,ELLIPSE,Pin,good
284,RECT,Lotperle,THT Loetbruecke
2150,ELLIPSE,Lötung,good
2916,ELLIPSE,Pin,good
2265,ELLIPSE,Meniskus,good
5029,ELLIPSE,Pin,good
3470,ELLIPSE,no solder,good
4119,ELLIPSE,Pin,good
1283,ELLIPSE,Meniskus,good
3674,ELLIPSE,Lötung,good
95,RECT,Lotperle,THT Loetbruecke
2815,ELLIPSE,Pin,THT Bauteil fehlt
17,RECT,Lotperle,THT Loetbruecke
4832,ELLIPSE,Pin,good
3968,ELLIPSE,Klemmträger verlötet,good
3458,ELLIPSE,Pin,good
863,ELLIPSE,Klemmträger verlötet,good
3861,ELLIPSE,Meniskus,good
2038,ELLIPSE,Klemmträger verlötet,good
1601,ELLIPSE,Lötung,good
1794,ELLIPSE,Meniskus,good
4022,ELLIPSE,Pin,good
2080,ELLIPSE,Klemmträger verlötet,good
877,ELLIPSE,Meniskus,good
1578,ELLIPSE,Meniskus,good
3867,ELLIPSE,Lötung,good
3411,ELLIPSE,Meniskus,good
5070,ELLIPSE,Meniskus,good
1489,ELLIPSE,Pin,good
2735,ELLIPSE,Lötung,THT Bauteil fehlt
2632,ELLIPSE,Meniskus,good
2031,ELLIPSE,Meniskus,good
1494,ELLIPSE,Meniskus,THT Loetstelle offen
1661,ELLIPSE,Meniskus,good
2285,ELLIPSE,Klemmträger verlötet,good
4069,ELLIPSE,Meniskus,good
514,ELLIPSE,Pin,good
557,ELLIPSE,Meniskus,good
187,RECT,Lotperle,good
2177,ELLIPSE,Pin,good
2861,ELLIPSE,Meniskus,good
1777,ELLIPSE,Meniskus,good
1435,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4893,ELLIPSE,Pin,good
2976,ELLIPSE,Pin,good
2006,ELLIPSE,Lötung,good
4497,ELLIPSE,Pin,good
2059,ELLIPSE,Pin,good
4514,ELLIPSE,Meniskus,THT Loetstelle offen
2947,ELLIPSE,Pin,good
2981,ELLIPSE,Meniskus,good
1021,ELLIPSE,Klemmträger verlötet,good
4375,ELLIPSE,Pin,good
4876,ELLIPSE,Lötung,good
3671,ELLIPSE,Lötung,good
1582,ELLIPSE,Pin,good
1549,ELLIPSE,Meniskus,good
3316,ELLIPSE,Meniskus,good
3998,ELLIPSE,Meniskus,good
674,ELLIPSE,Lötung,good
4334,ELLIPSE,Pin,good
5071,ELLIPSE,Lötung,good
4089,ELLIPSE,Meniskus,good
2426,ELLIPSE,Lötung,good
4385,ELLIPSE,Pin,good
1276,ELLIPSE,Lötung,good
5016,ELLIPSE,Pin,good
3884,ELLIPSE,Meniskus,good
765,ELLIPSE,Lötung,good
1157,ELLIPSE,Meniskus,good
4422,ELLIPSE,Pin,good
907,ELLIPSE,Lötung,good
2356,ELLIPSE,Pin,good
1238,ELLIPSE,Lötung,good
1320,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4765,ELLIPSE,Meniskus,good
3931,ELLIPSE,Pin,good
632,ELLIPSE,Pin,good
2133,ELLIPSE,Klemmträger verlötet,good
3352,ELLIPSE,no solder,good
1932,ELLIPSE,Meniskus,good
1116,ELLIPSE,Lötung,good
5083,ELLIPSE,Meniskus,good
696,ELLIPSE,Lötung,THT Bauteil fehlt
4887,ELLIPSE,Klemmträger verlötet,good
2329,ELLIPSE,Pin,good
4512,ELLIPSE,Meniskus,THT Loetstelle offen
3031,ELLIPSE,Meniskus,good
420,RECT,Lotperle,THT Loetbruecke
3535,ELLIPSE,Pin,good
357,RECT,Meniskus,good
3719,ELLIPSE,Meniskus,good
1891,ELLIPSE,Lötung,good
2640,ELLIPSE,Meniskus,good
134,RECT,Lotperle,good
1914,ELLIPSE,Pin,good
1374,ELLIPSE,Meniskus,good
4925,ELLIPSE,Meniskus,good
3187,ELLIPSE,Pin,good
38,RECT,Lotperle,THT Loetbruecke
4775,ELLIPSE,Meniskus,THT Loetstelle offen
848,ELLIPSE,Lötung,good
4655,ELLIPSE,Meniskus,good
3910,ELLIPSE,Meniskus,good
822,ELLIPSE,Pin,good
4329,ELLIPSE,Pin,good
2813,ELLIPSE,Lötung,good
950,ELLIPSE,Klemmträger verlötet,good
3649,ELLIPSE,Meniskus,THT Loetstelle offen
3618,ELLIPSE,Lötung,good
362,RECT,Lotperle,THT Loetbruecke
1040,ELLIPSE,Lötung,good
2863,ELLIPSE,Pin,THT Bauteil fehlt
4509,ELLIPSE,Pin,good
4936,ELLIPSE,Pin,good
2536,ELLIPSE,Pin,good
4205,ELLIPSE,Pin,good
4546,ELLIPSE,Pin,good
4848,ELLIPSE,Pin,good
449,RECT,Lotperle,good
4409,ELLIPSE,Meniskus,good
3354,ELLIPSE,Meniskus,good
1702,ELLIPSE,Meniskus,good
1000,ELLIPSE,Meniskus,good
100,RECT,Lotperle,THT Loetbruecke
4327,ELLIPSE,Pin,good
1772,ELLIPSE,Lötung,good
1759,ELLIPSE,Meniskus,good
4498,ELLIPSE,Pin,good
3260,ELLIPSE,Pin,good
2343,ELLIPSE,Klemmträger verlötet,good
4965,ELLIPSE,Meniskus,good
2126,ELLIPSE,Meniskus,good
3734,ELLIPSE,Pin,good
3720,ELLIPSE,Lötung,good
2696,ELLIPSE,Meniskus,good
1499,ELLIPSE,Lötung,good
4033,ELLIPSE,Lötung,good
1407,ELLIPSE,Pin,THT Bauteil fehlt
1415,ELLIPSE,Meniskus,THT Bauteil fehlt
1475,ELLIPSE,Pin,THT Bauteil liegt nicht auf
1146,ELLIPSE,Meniskus,THT Bauteil fehlt
158,RECT,Lotperle,THT Loetbruecke
1141,ELLIPSE,Lötung,good
2254,ELLIPSE,Meniskus,good
4094,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
1576,ELLIPSE,Lötung,good
3664,ELLIPSE,Pin,THT Loetstelle offen
551,ELLIPSE,Lötung,good
894,ELLIPSE,Klemmträger verlötet,good
1202,ELLIPSE,Meniskus,THT Bauteil fehlt
740,ELLIPSE,Meniskus,good
2910,ELLIPSE,Meniskus,good
567,ELLIPSE,Meniskus,good
2803,ELLIPSE,Lötung,THT Bauteil fehlt
2811,ELLIPSE,Pin,THT Bauteil fehlt
4607,ELLIPSE,Pin,THT Bauteil fehlt
2461,ELLIPSE,Meniskus,good
2987,ELLIPSE,Lötung,good
3775,ELLIPSE,Pin,good
570,ELLIPSE,Lötung,good
3777,ELLIPSE,Pin,good
4260,ELLIPSE,Meniskus,good
252,RECT,Lotperle,good
3090,ELLIPSE,Meniskus,good
4712,ELLIPSE,Pin,good
4395,ELLIPSE,Pin,good
5034,ELLIPSE,Lötung,good
4417,ELLIPSE,Lötung,good
1743,ELLIPSE,Pin,THT Bauteil liegt nicht auf
2698,ELLIPSE,Meniskus,good
2467,ELLIPSE,Pin,good
4316,ELLIPSE,Pin,good
4722,ELLIPSE,Klemmträger verlötet,good
137,RECT,Lotperle,good
613,ELLIPSE,Lötung,good
899,ELLIPSE,Lötung,good
1492,ELLIPSE,Pin,good
4130,ELLIPSE,Meniskus,good
2032,ELLIPSE,Pin,good
4367,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4456,ELLIPSE,Meniskus,good
3840,ELLIPSE,Meniskus,good
2055,ELLIPSE,Klemmträger verlötet,good
4275,ELLIPSE,Pin,good
811,ELLIPSE,Pin,good
874,ELLIPSE,Meniskus,good
4754,ELLIPSE,Meniskus,good
2774,ELLIPSE,Meniskus,THT Bauteil fehlt
612,ELLIPSE,Pin,good
2457,ELLIPSE,Pin,good
4836,ELLIPSE,Meniskus,good
4326,ELLIPSE,Lötung,good
1750,ELLIPSE,Lötung,good
1532,ELLIPSE,Meniskus,good
679,ELLIPSE,Meniskus,THT Loetstelle offen
2700,ELLIPSE,Meniskus,good
2775,ELLIPSE,Meniskus,THT Bauteil fehlt
4781,ELLIPSE,Klemmträger verlötet,good
5080,ELLIPSE,Lötung,good
4567,ELLIPSE,Lötung,THT Loetstelle offen
1700,ELLIPSE,Meniskus,good
3286,ELLIPSE,no solder,good
2183,ELLIPSE,Pin,good
1516,ELLIPSE,Meniskus,good
4312,ELLIPSE,Lötung,good
627,ELLIPSE,Pin,good
2088,ELLIPSE,Klemmträger verlötet,good
57,RECT,Lotperle,THT Loetbruecke
2970,ELLIPSE,Lötung,good
296,RECT,Lotperle,THT Loetbruecke
495,ELLIPSE,Meniskus,good
2584,ELLIPSE,Lötung,good
1771,ELLIPSE,Klemmträger verlötet,good
948,ELLIPSE,Lötung,good
1723,ELLIPSE,Lötung,good
5093,ELLIPSE,Meniskus,good
508,ELLIPSE,Meniskus,good
1837,ELLIPSE,Meniskus,good
3550,ELLIPSE,Meniskus,good
3893,ELLIPSE,Klemmträger verlötet,good
3502,ELLIPSE,Klemmträger verlötet,good
192,RECT,Lotperle,good
5061,ELLIPSE,Lötung,good
885,ELLIPSE,Pin,good
65,RECT,Lotperle,THT Loetbruecke
2253,ELLIPSE,Meniskus,good
694,ELLIPSE,Lötung,good
2263,ELLIPSE,Pin,good
4704,ELLIPSE,Meniskus,good
2094,ELLIPSE,Meniskus,good
1398,ELLIPSE,Meniskus,THT Bauteil fehlt
2685,ELLIPSE,Pin,good
3176,ELLIPSE,Pin,THT Bauteil liegt nicht auf
2787,ELLIPSE,Lötung,THT Bauteil fehlt
2748,ELLIPSE,Pin,THT Bauteil fehlt
2509,ELLIPSE,Lötung,good
3382,ELLIPSE,no solder,good
4842,ELLIPSE,Pin,good
2173,ELLIPSE,Pin,good
155,RECT,Lotperle,THT Loetbruecke
619,ELLIPSE,Pin,good
5066,ELLIPSE,Pin,good
854,ELLIPSE,Pin,good
4247,ELLIPSE,Pin,THT Bauteil liegt nicht auf
3558,ELLIPSE,Meniskus,good
1626,ELLIPSE,Lötung,good
91,RECT,Lotperle,THT Loetbruecke
955,ELLIPSE,Meniskus,good
3835,ELLIPSE,Meniskus,good
1220,ELLIPSE,Pin,good
2450,ELLIPSE,Meniskus,good
3082,ELLIPSE,Pin,good
4126,ELLIPSE,Meniskus,good
794,ELLIPSE,Lötung,good
2974,ELLIPSE,Lötung,good
458,RECT,Lotperle,good
638,ELLIPSE,Lötung,good
2242,ELLIPSE,Meniskus,good
817,ELLIPSE,Meniskus,good
2798,ELLIPSE,Pin,THT Bauteil fehlt
1834,ELLIPSE,Lötung,good
3769,ELLIPSE,Meniskus,good
4897,ELLIPSE,Meniskus,good
642,ELLIPSE,Lötung,good
2792,ELLIPSE,Pin,THT Bauteil fehlt
2853,ELLIPSE,Lötung,good
2421,ELLIPSE,Lötung,good
976,ELLIPSE,Pin,good
3416,ELLIPSE,no solder,good
1913,ELLIPSE,Lötung,good
2845,ELLIPSE,Pin,THT Bauteil fehlt
3862,ELLIPSE,Meniskus,good
309,RECT,Lotperle,THT Loetbruecke
3333,ELLIPSE,no solder,good
421,RECT,Lotperle,THT Loetbruecke
2603,ELLIPSE,Pin,good
5042,ELLIPSE,Lötung,good
4566,ELLIPSE,Lötung,THT Loetstelle offen
1768,ELLIPSE,Pin,good
2105,ELLIPSE,Pin,good
1670,ELLIPSE,Lötung,THT Loetstelle offen
3096,ELLIPSE,Pin,good
4199,ELLIPSE,Meniskus,good
3169,ELLIPSE,Lötung,good
2348,ELLIPSE,Klemmträger verlötet,good
1243,ELLIPSE,Meniskus,good
3868,ELLIPSE,Meniskus,good
4138,ELLIPSE,Pin,good
4314,ELLIPSE,Lötung,good
1076,ELLIPSE,Pin,good
1171,ELLIPSE,Lötung,good
1864,ELLIPSE,Klemmträger verlötet,good
3811,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
4192,ELLIPSE,Meniskus,good
4727,ELLIPSE,Pin,good
5120,ELLIPSE,Meniskus,good
727,ELLIPSE,Meniskus,THT Loetstelle offen
796,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
2036,ELLIPSE,Lötung,good
4572,ELLIPSE,Meniskus,THT Loetstelle offen
3821,ELLIPSE,Lötung,good
1628,ELLIPSE,Lötung,THT Loetstelle offen
2379,ELLIPSE,Lötung,good
3876,ELLIPSE,Meniskus,good
2357,ELLIPSE,Pin,good
1888,ELLIPSE,Meniskus,good
906,ELLIPSE,Pin,good
4582,ELLIPSE,Meniskus,good
4458,ELLIPSE,Lötung,good
3266,ELLIPSE,Meniskus,good
4454,ELLIPSE,Lötung,good
103,RECT,Meniskus,THT Loetstelle offen
984,ELLIPSE,Pin,good
3507,ELLIPSE,Pin,good
1336,ELLIPSE,Lötung,good
4890,ELLIPSE,Pin,good
1518,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
1648,ELLIPSE,Meniskus,THT Loetstelle offen
4398,ELLIPSE,Lötung,good
3836,ELLIPSE,Pin,good
2306,ELLIPSE,Klemmträger verlötet,good
1671,ELLIPSE,Meniskus,THT Loetstelle offen
3773,ELLIPSE,Lötung,good
1256,ELLIPSE,Meniskus,good
3546,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
2053,ELLIPSE,Meniskus,good
4973,ELLIPSE,Meniskus,good
2069,ELLIPSE,Klemmträger verlötet,good
2436,ELLIPSE,Meniskus,good
1909,ELLIPSE,Meniskus,good
730,ELLIPSE,Pin,good
4874,ELLIPSE,Meniskus,THT Loetstelle offen
1412,ELLIPSE,Meniskus,good
971,ELLIPSE,Klemmträger verlötet,good
818,ELLIPSE,Lötung,good
1689,ELLIPSE,Meniskus,THT Loetstelle offen
2908,ELLIPSE,Lötung,good
1025,ELLIPSE,Pin,good
4143,ELLIPSE,Lötung,good
2714,ELLIPSE,Pin,THT Bauteil fehlt
1293,ELLIPSE,Meniskus,good
1969,ELLIPSE,Lötung,good
4574,ELLIPSE,Meniskus,THT Loetstelle offen
3964,ELLIPSE,Lötung,good
2262,ELLIPSE,Pin,good
333,RECT,Lotperle,THT Loetbruecke
4768,ELLIPSE,Lötung,good
1710,ELLIPSE,Meniskus,THT Bauteil fehlt
556,ELLIPSE,Pin,good
3990,ELLIPSE,Lötung,good
2754,ELLIPSE,Pin,THT Bauteil fehlt
3737,ELLIPSE,Meniskus,good
26,RECT,Lotperle,THT Loetbruecke
3950,ELLIPSE,Lötung,good
1662,ELLIPSE,Lötung,good
3405,ELLIPSE,Meniskus,good
1031,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4820,ELLIPSE,Meniskus,good
4045,ELLIPSE,Pin,good
512,ELLIPSE,Pin,good
4661,ELLIPSE,Meniskus,good
739,ELLIPSE,Pin,good
338,RECT,Lotperle,good
4298,ELLIPSE,Lötung,good
3297,ELLIPSE,Pin,good
2594,ELLIPSE,Pin,good
4784,ELLIPSE,Pin,good
1906,ELLIPSE,Lötung,good
1950,ELLIPSE,Pin,good
2682,ELLIPSE,Pin,good
3624,ELLIPSE,Meniskus,good
3254,ELLIPSE,no solder,good
3050,ELLIPSE,Meniskus,good
2221,ELLIPSE,Lötung,good
1646,ELLIPSE,Lötung,good
2490,ELLIPSE,Meniskus,good
4450,ELLIPSE,Meniskus,good
2534,ELLIPSE,Lötung,good
2154,ELLIPSE,Pin,good
3398,ELLIPSE,Pin,good
1569,ELLIPSE,Meniskus,THT Loetstelle offen
1755,ELLIPSE,Meniskus,good
4604,ELLIPSE,Meniskus,THT Bauteil fehlt
762,ELLIPSE,Lötung,good
2438,ELLIPSE,Pin,good
3799,ELLIPSE,Meniskus,THT Bauteil fehlt
4281,ELLIPSE,Meniskus,good
3519,ELLIPSE,Pin,good
1328,ELLIPSE,Meniskus,good
1165,ELLIPSE,Meniskus,good
78,RECT,Lotperle,THT Loetbruecke
4736,ELLIPSE,Meniskus,good
1782,ELLIPSE,Lötung,good
1358,ELLIPSE,Meniskus,good
675,ELLIPSE,Lötung,THT Loetstelle offen
4110,ELLIPSE,Meniskus,good
937,ELLIPSE,Pin,good
584,ELLIPSE,Meniskus,good
1181,ELLIPSE,Klemmträger verlötet,good
278,RECT,Lotperle,good
3276,ELLIPSE,no solder,good
3670,ELLIPSE,Meniskus,good
3076,ELLIPSE,Meniskus,good
5087,ELLIPSE,Lötung,good
4908,ELLIPSE,Lötung,good
2293,ELLIPSE,Meniskus,good
3265,ELLIPSE,Klemmträger verlötet,good
2699,ELLIPSE,Meniskus,good
3069,ELLIPSE,Meniskus,good
785,ELLIPSE,Pin,THT Bauteil liegt nicht auf
930,ELLIPSE,Meniskus,good
3682,ELLIPSE,Pin,good
2650,ELLIPSE,Pin,good
4783,ELLIPSE,Lötung,good
171,RECT,Lotperle,THT Loetbruecke
1351,ELLIPSE,Pin,THT Bauteil liegt nicht auf
1935,ELLIPSE,Klemmträger verlötet,good
5088,ELLIPSE,Pin,good
4731,ELLIPSE,Klemmträger verlötet,good
2074,ELLIPSE,Klemmträger verlötet,good
189,RECT,Lotperle,good
2599,ELLIPSE,Lötung,good
4368,ELLIPSE,Pin,good
5122,ELLIPSE,Lötung,good
267,RECT,Lotperle,THT Loetbruecke
3131,ELLIPSE,Lötung,good
652,ELLIPSE,Meniskus,good
4038,ELLIPSE,Lötung,good
4235,ELLIPSE,Pin,THT Bauteil liegt nicht auf
3294,ELLIPSE,Klemmträger verlötet,good
2808,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
4142,ELLIPSE,Lötung,good
824,ELLIPSE,Pin,good
4991,ELLIPSE,Meniskus,good
356,RECT,Lotperle,good
2119,ELLIPSE,Klemmträger verlötet,good
1091,ELLIPSE,Pin,good
4807,ELLIPSE,Pin,good
173,RECT,Lotperle,THT Loetbruecke
4481,ELLIPSE,Pin,good
981,ELLIPSE,Pin,good
1995,ELLIPSE,Pin,good
2279,ELLIPSE,Pin,good
708,ELLIPSE,Pin,THT Bauteil fehlt
3378,ELLIPSE,no solder,good
3894,ELLIPSE,Pin,good
3896,ELLIPSE,Meniskus,good
954,ELLIPSE,Pin,good
4947,ELLIPSE,Pin,good
2261,ELLIPSE,Meniskus,good
4376,ELLIPSE,Pin,THT Bauteil fehlt
2933,ELLIPSE,Pin,good
5085,ELLIPSE,Pin,good
4826,ELLIPSE,Pin,good
4475,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
