imageIndex,typ,errText,errorClassCombined
4657,ELLIPSE,Meniskus,good
4850,ELLIPSE,Lötung,good
3312,ELLIPSE,Meniskus,good
1609,ELLIPSE,Pin,good
734,ELLIPSE,Pin,good
55,RECT,Lotperle,THT Loetbruecke
701,ELLIPSE,Meniskus,good
3327,ELLIPSE,Meniskus,good
3188,ELLIPSE,Lötung,good
343,RECT,Lotperle,good
1493,ELLIPSE,Pin,THT Loetstelle offen
2920,ELLIPSE,Klemmträger verlötet,good
3108,ELLIPSE,Lötung,good
3975,ELLIPSE,Meniskus,good
1599,ELLIPSE,Pin,good
370,RECT,Lotperle,THT Loetbruecke
3191,ELLIPSE,Meniskus,good
1851,ELLIPSE,Pin,good
1887,ELLIPSE,Pin,good
4242,ELLIPSE,Pin,THT Bauteil liegt nicht auf
977,ELLIPSE,Meniskus,good
2028,ELLIPSE,Lötung,good
2658,ELLIPSE,Meniskus,good
2172,ELLIPSE,Klemmträger verlötet,good
481,ELLIPSE,Meniskus,good
3344,ELLIPSE,no solder,good
1763,ELLIPSE,Meniskus,good
4998,ELLIPSE,Pin,good
4895,ELLIPSE,Pin,good
621,ELLIPSE,Pin,good
4613,ELLIPSE,Meniskus,THT Bauteil fehlt
4076,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
3547,ELLIPSE,Pin,good
4839,ELLIPSE,Pin,good
3230,ELLIPSE,Pin,good
4171,ELLIPSE,Lötung,good
1928,ELLIPSE,Lötung,good
4673,ELLIPSE,Meniskus,good
2615,ELLIPSE,Lötung,good
3020,ELLIPSE,Lötung,good
3991,ELLIPSE,Pin,good
4569,ELLIPSE,Meniskus,THT Loetstelle offen
4878,ELLIPSE,Lötung,good
5104,ELLIPSE,Pin,good
1425,ELLIPSE,Pin,good
3224,ELLIPSE,no solder,good
4703,ELLIPSE,Lötung,good
4001,ELLIPSE,Meniskus,good
4337,ELLIPSE,Lötung,good
488,ELLIPSE,Lötung,good
4057,ELLIPSE,Lötung,good
4824,ELLIPSE,Pin,good
2726,ELLIPSE,Pin,THT Bauteil fehlt
4792,ELLIPSE,Lötung,good
1580,ELLIPSE,Meniskus,good
797,ELLIPSE,Pin,THT Bauteil liegt nicht auf
2264,ELLIPSE,Klemmträger verlötet,good
773,ELLIPSE,Pin,good
3037,ELLIPSE,Meniskus,good
2655,ELLIPSE,Lötung,good
2832,ELLIPSE,Meniskus,THT Bauteil fehlt
4746,ELLIPSE,Meniskus,good
3833,ELLIPSE,Meniskus,good
3462,ELLIPSE,Pin,good
4353,ELLIPSE,Pin,good
3760,ELLIPSE,Meniskus,good
2662,ELLIPSE,Pin,good
1622,ELLIPSE,Pin,good
4155,ELLIPSE,Pin,good
165,RECT,Lotperle,THT Loetbruecke
1983,ELLIPSE,Klemmträger verlötet,good
1651,ELLIPSE,Lötung,good
2563,ELLIPSE,Klemmträger verlötet,good
1386,ELLIPSE,Lötung,good
2828,ELLIPSE,Pin,THT Bauteil fehlt
3015,ELLIPSE,Klemmträger verlötet,good
1302,ELLIPSE,Meniskus,good
4024,ELLIPSE,Lötung,good
87,RECT,Lotperle,THT Loetbruecke
3995,ELLIPSE,Pin,good
4486,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
5144,ELLIPSE,Pin,good
1897,ELLIPSE,Meniskus,good
2358,ELLIPSE,Lötung,good
3716,ELLIPSE,Meniskus,good
2637,ELLIPSE,Lötung,good
2729,ELLIPSE,Lötung,THT Bauteil fehlt
3315,ELLIPSE,Pin,good
4215,ELLIPSE,Meniskus,good
3825,ELLIPSE,Pin,good
850,ELLIPSE,Klemmträger verlötet,good
4478,ELLIPSE,Pin,THT Bauteil liegt nicht auf
1241,ELLIPSE,Lötung,good
3724,ELLIPSE,Lötung,good
1533,ELLIPSE,Pin,good
5113,ELLIPSE,Pin,good
108,RECT,Lotperle,good
2084,ELLIPSE,Meniskus,good
3330,ELLIPSE,Pin,good
1926,ELLIPSE,Lötung,good
886,ELLIPSE,Pin,good
3021,ELLIPSE,Pin,good
1152,ELLIPSE,Meniskus,good
2835,ELLIPSE,Meniskus,THT Bauteil fehlt
1344,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
3347,ELLIPSE,Pin,good
2766,ELLIPSE,Lötung,THT Bauteil fehlt
1273,ELLIPSE,Lötung,good
1395,ELLIPSE,Meniskus,THT Bauteil fehlt
2992,ELLIPSE,Pin,good
4325,ELLIPSE,Lötung,good
3600,ELLIPSE,Lötung,good
1145,ELLIPSE,Meniskus,THT Bauteil fehlt
4935,ELLIPSE,Meniskus,good
2851,ELLIPSE,Pin,good
1737,ELLIPSE,Meniskus,good
4990,ELLIPSE,Pin,good
1988,ELLIPSE,Lötung,good
3447,ELLIPSE,no solder,good
5188,ELLIPSE,Lötung,good
3697,ELLIPSE,Meniskus,good
581,ELLIPSE,Meniskus,good
5150,ELLIPSE,Pin,good
1248,ELLIPSE,Klemmträger verlötet,good
4191,ELLIPSE,Meniskus,good
4552,ELLIPSE,Lötung,THT Loetstelle offen
790,ELLIPSE,Pin,THT Bauteil liegt nicht auf
1703,ELLIPSE,Pin,THT Bauteil fehlt
3699,ELLIPSE,Meniskus,good
3723,ELLIPSE,Meniskus,good
3343,ELLIPSE,Klemmträger verlötet,good
3917,ELLIPSE,Pin,good
771,ELLIPSE,Pin,THT Bauteil liegt nicht auf
813,ELLIPSE,Meniskus,good
1403,ELLIPSE,Pin,THT Bauteil fehlt
623,ELLIPSE,Pin,good
1744,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
3221,ELLIPSE,Pin,good
4828,ELLIPSE,Meniskus,good
3185,ELLIPSE,Meniskus,good
1619,ELLIPSE,Pin,good
4105,ELLIPSE,Meniskus,good
3849,ELLIPSE,Meniskus,good
2743,ELLIPSE,Pin,THT Bauteil fehlt
4744,ELLIPSE,Meniskus,good
68,RECT,Lotperle,THT Loetbruecke
4677,ELLIPSE,Lötung,good
3847,ELLIPSE,Lötung,good
1002,ELLIPSE,Pin,good
1219,ELLIPSE,Pin,good
862,ELLIPSE,Pin,good
3314,ELLIPSE,Meniskus,good
2796,ELLIPSE,Meniskus,THT Bauteil fehlt
5073,ELLIPSE,Pin,good
1822,ELLIPSE,Pin,good
1818,ELLIPSE,Pin,good
2587,ELLIPSE,Klemmträger verlötet,good
3685,ELLIPSE,Pin,THT Bauteil fehlt
4436,ELLIPSE,Meniskus,good
5173,ELLIPSE,Meniskus,good
3464,ELLIPSE,Pin,good
4676,ELLIPSE,Meniskus,good
3460,ELLIPSE,Pin,good
4951,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4321,ELLIPSE,Pin,good
2771,ELLIPSE,Meniskus,THT Bauteil fehlt
1542,ELLIPSE,Meniskus,good
4011,ELLIPSE,Pin,good
1556,ELLIPSE,Meniskus,good
1349,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
1565,ELLIPSE,Pin,good
4000,ELLIPSE,Lötung,good
1960,ELLIPSE,Lötung,good
1632,ELLIPSE,Meniskus,good
3372,ELLIPSE,no solder,good
48,RECT,Lotperle,THT Loetbruecke
3702,ELLIPSE,Meniskus,good
2507,ELLIPSE,Lötung,good
4134,ELLIPSE,Lötung,good
2521,ELLIPSE,Meniskus,good
2368,ELLIPSE,Meniskus,good
3943,ELLIPSE,Lötung,good
1440,ELLIPSE,Pin,good
490,ELLIPSE,Meniskus,good
2299,ELLIPSE,Klemmträger verlötet,good
2858,ELLIPSE,Lötung,good
3126,ELLIPSE,Pin,good
3282,ELLIPSE,Pin,good
1843,ELLIPSE,Klemmträger verlötet,good
4202,ELLIPSE,Pin,good
1600,ELLIPSE,Pin,good
3399,ELLIPSE,no solder,good
1833,ELLIPSE,Pin,good
3542,ELLIPSE,Pin,THT Bauteil liegt nicht auf
1332,ELLIPSE,Lötung,good
2967,ELLIPSE,Lötung,good
1854,ELLIPSE,Pin,good
4050,ELLIPSE,Pin,THT Bauteil liegt nicht auf
513,ELLIPSE,Pin,good
3779,ELLIPSE,Meniskus,good
2078,ELLIPSE,Lötung,good
1511,ELLIPSE,Lötung,good
1987,ELLIPSE,Lötung,good
929,ELLIPSE,Pin,good
610,ELLIPSE,Meniskus,good
199,RECT,Lotperle,good
931,ELLIPSE,Klemmträger verlötet,good
459,RECT,Lotperle,good
4302,ELLIPSE,Pin,good
857,ELLIPSE,Lötung,good
4852,ELLIPSE,Meniskus,good
3010,ELLIPSE,Pin,good
2608,ELLIPSE,Lötung,good
5013,ELLIPSE,Pin,good
4616,ELLIPSE,Lötung,good
4797,ELLIPSE,Pin,good
3162,ELLIPSE,Pin,good
2833,ELLIPSE,Pin,THT Bauteil fehlt
547,ELLIPSE,Lötung,good
3513,ELLIPSE,Pin,good
1151,ELLIPSE,Meniskus,good
3152,ELLIPSE,Pin,good
1034,ELLIPSE,Pin,THT Bauteil liegt nicht auf
2573,ELLIPSE,Meniskus,good
2709,ELLIPSE,Meniskus,good
3591,ELLIPSE,Meniskus,good
2552,ELLIPSE,Pin,good
4118,ELLIPSE,Meniskus,good
56,RECT,Lotperle,THT Loetbruecke
3000,ELLIPSE,Pin,good
4393,ELLIPSE,Pin,good
437,RECT,Lotperle,THT Loetbruecke
4715,ELLIPSE,Meniskus,good
3923,ELLIPSE,Pin,good
805,ELLIPSE,Meniskus,good
1330,ELLIPSE,Lötung,good
2843,ELLIPSE,Pin,THT Bauteil fehlt
2109,ELLIPSE,Meniskus,good
2663,ELLIPSE,Meniskus,good
1630,ELLIPSE,Meniskus,THT Loetstelle offen
3643,ELLIPSE,Lötung,THT Loetstelle offen
3822,ELLIPSE,Meniskus,good
2294,ELLIPSE,Pin,good
1173,ELLIPSE,Lötung,good
1108,ELLIPSE,Meniskus,good
3063,ELLIPSE,Klemmträger verlötet,good
3291,ELLIPSE,Meniskus,good
2171,ELLIPSE,Pin,good
2311,ELLIPSE,Meniskus,good
4182,ELLIPSE,Meniskus,good
2500,ELLIPSE,Pin,good
4064,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
438,RECT,Lotperle,THT Loetbruecke
1597,ELLIPSE,Lötung,good
1653,ELLIPSE,Lötung,good
2817,ELLIPSE,Lötung,good
3047,ELLIPSE,Lötung,good
1060,ELLIPSE,Meniskus,good
4377,ELLIPSE,Meniskus,THT Bauteil fehlt
4369,ELLIPSE,Pin,THT Bauteil fehlt
2941,ELLIPSE,Klemmträger verlötet,good
1786,ELLIPSE,Meniskus,good
4013,ELLIPSE,Lötung,good
964,ELLIPSE,Lötung,good
3455,ELLIPSE,no solder,good
1508,ELLIPSE,Pin,good
5109,ELLIPSE,Meniskus,good
994,ELLIPSE,Pin,good
1147,ELLIPSE,Meniskus,THT Loetstelle offen
3531,ELLIPSE,Meniskus,good
27,RECT,Lotperle,THT Loetbruecke
1799,ELLIPSE,Klemmträger verlötet,good
1829,ELLIPSE,Pin,good
634,ELLIPSE,Meniskus,good
1501,ELLIPSE,Pin,THT Loetstelle offen
3904,ELLIPSE,Pin,good
3410,ELLIPSE,Meniskus,good
3784,ELLIPSE,Pin,good
4469,ELLIPSE,Pin,THT Bauteil liegt nicht auf
828,ELLIPSE,Pin,good
5039,ELLIPSE,Pin,good
1770,ELLIPSE,Pin,good
4265,ELLIPSE,Pin,good
3556,ELLIPSE,Meniskus,good
1156,ELLIPSE,Lötung,THT Loetstelle offen
2570,ELLIPSE,Pin,good
1240,ELLIPSE,Meniskus,good
1481,ELLIPSE,Lötung,THT Loetstelle offen
1839,ELLIPSE,Pin,good
2161,ELLIPSE,Pin,good
1464,ELLIPSE,Pin,good
4342,ELLIPSE,Pin,good
2149,ELLIPSE,Klemmträger verlötet,good
3818,ELLIPSE,Pin,good
485,ELLIPSE,Meniskus,good
4311,ELLIPSE,Lötung,good
1133,ELLIPSE,Lötung,THT Bauteil fehlt
4027,ELLIPSE,Pin,good
5197,ELLIPSE,Lötung,good
4511,ELLIPSE,Meniskus,good
4183,ELLIPSE,Meniskus,good
3243,ELLIPSE,Meniskus,good
3461,ELLIPSE,Meniskus,good
1290,ELLIPSE,Pin,good
2520,ELLIPSE,Lötung,good
1352,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
126,RECT,Lotperle,good
1675,ELLIPSE,Lötung,THT Loetstelle offen
657,ELLIPSE,Lötung,good
1538,ELLIPSE,Lötung,good
