imageIndex,typ,errText,errorClassCombined
4039,ELLIPSE,Lötung,good
1420,ELLIPSE,Meniskus,THT Bauteil fehlt
5025,ELLIPSE,Klemmträger verlötet,good
3690,ELLIPSE,Pin,THT Bauteil fehlt
4620,ELLIPSE,Pin,good
4165,ELLIPSE,Lötung,good
3268,ELLIPSE,Pin,good
3240,ELLIPSE,Pin,good
3199,ELLIPSE,Lötung,good
1117,ELLIPSE,Meniskus,good
18,RECT,Lotperle,THT Loetbruecke
1017,ELLIPSE,Pin,good
951,ELLIPSE,Pin,good
655,ELLIPSE,Lötung,good
4672,ELLIPSE,Lötung,good
550,ELLIPSE,Meniskus,good
4200,ELLIPSE,Lötung,good
4541,ELLIPSE,Lötung,THT Loetstelle offen
293,RECT,Lotperle,THT Loetbruecke
3379,ELLIPSE,Meniskus,good
599,ELLIPSE,Lötung,good
3631,ELLIPSE,Meniskus,THT Loetstelle offen
2592,ELLIPSE,Klemmträger verlötet,good
3827,ELLIPSE,Pin,good
159,RECT,Lotperle,good
3922,ELLIPSE,Meniskus,good
4225,ELLIPSE,Pin,good
2045,ELLIPSE,Meniskus,good
1875,ELLIPSE,Meniskus,good
4967,ELLIPSE,Lötung,good
4299,ELLIPSE,Lötung,good
693,ELLIPSE,Pin,good
1596,ELLIPSE,Pin,good
2432,ELLIPSE,Lötung,good
3329,ELLIPSE,Klemmträger verlötet,good
2990,ELLIPSE,Meniskus,good
4981,ELLIPSE,Pin,THT Bauteil liegt nicht auf
2087,ELLIPSE,Meniskus,good
775,ELLIPSE,Pin,good
5005,ELLIPSE,Meniskus,good
452,RECT,Lotperle,THT Loetbruecke
4413,ELLIPSE,Meniskus,good
4900,ELLIPSE,Lötung,good
1482,ELLIPSE,Meniskus,THT Loetstelle offen
568,ELLIPSE,Meniskus,good
4831,ELLIPSE,Klemmträger verlötet,good
154,RECT,Lotperle,THT Loetbruecke
3215,ELLIPSE,Lötung,good
203,RECT,Lotperle,THT Loetbruecke
2331,ELLIPSE,Klemmträger verlötet,good
3484,ELLIPSE,Pin,good
133,RECT,Lotperle,good
3092,ELLIPSE,Klemmträger verlötet,good
2403,ELLIPSE,Pin,good
3359,ELLIPSE,Pin,good
3566,ELLIPSE,Pin,good
2325,ELLIPSE,Meniskus,good
2801,ELLIPSE,Lötung,THT Bauteil fehlt
2111,ELLIPSE,Pin,good
1930,ELLIPSE,Klemmträger verlötet,good
3438,ELLIPSE,Pin,good
2434,ELLIPSE,Pin,good
6,RECT,Lotperle,THT Loetst.Form mangelhaft
3437,ELLIPSE,Meniskus,good
5156,ELLIPSE,Klemmträger verlötet,good
2113,ELLIPSE,Pin,good
4279,ELLIPSE,Meniskus,good
4495,ELLIPSE,Pin,good
2887,ELLIPSE,Lötung,good
3646,ELLIPSE,Pin,THT Loetstelle offen
1257,ELLIPSE,Meniskus,good
3752,ELLIPSE,Meniskus,good
732,ELLIPSE,Lötung,THT Loetstelle offen
1857,ELLIPSE,Meniskus,good
4290,ELLIPSE,Meniskus,good
3110,ELLIPSE,Meniskus,good
4399,ELLIPSE,Pin,good
3565,ELLIPSE,Lötung,good
1736,ELLIPSE,Lötung,good
4135,ELLIPSE,Pin,THT Loetst.Form mangelhaft
299,RECT,Lotperle,THT Loetbruecke
921,ELLIPSE,Pin,good
1572,ELLIPSE,Pin,good
3935,ELLIPSE,Klemmträger verlötet,good
2205,ELLIPSE,Meniskus,good
3018,ELLIPSE,Meniskus,good
5110,ELLIPSE,Lötung,good
4010,ELLIPSE,Klemmträger verlötet,good
3989,ELLIPSE,Pin,good
1726,ELLIPSE,Pin,good
238,RECT,Lotperle,good
4915,ELLIPSE,Meniskus,good
3749,ELLIPSE,Pin,THT Bauteil liegt nicht auf
5126,ELLIPSE,Klemmträger verlötet,good
1497,ELLIPSE,Lötung,good
2175,ELLIPSE,Lötung,good
396,RECT,Lotperle,THT Loetbruecke
107,RECT,Meniskus,good
4063,ELLIPSE,Lötung,good
1235,ELLIPSE,Meniskus,good
535,ELLIPSE,Pin,good
724,ELLIPSE,Meniskus,good
1524,ELLIPSE,Pin,THT Bauteil liegt nicht auf
5186,ELLIPSE,Pin,good
4269,ELLIPSE,Meniskus,good
2712,ELLIPSE,Pin,THT Bauteil fehlt
4303,ELLIPSE,Pin,good
5097,ELLIPSE,Pin,good
3177,ELLIPSE,Lötung,good
4988,ELLIPSE,Lötung,good
4181,ELLIPSE,Pin,good
3693,ELLIPSE,Pin,THT Bauteil fehlt
1925,ELLIPSE,Klemmträger verlötet,good
2037,ELLIPSE,Klemmträger verlötet,good
1413,ELLIPSE,Meniskus,good
4732,ELLIPSE,Pin,good
2415,ELLIPSE,Pin,good
2950,ELLIPSE,Klemmträger verlötet,good
3758,ELLIPSE,Meniskus,good
667,ELLIPSE,Pin,THT Bauteil liegt nicht auf
3575,ELLIPSE,Meniskus,good
3120,ELLIPSE,Pin,good
518,ELLIPSE,Meniskus,good
1717,ELLIPSE,Pin,THT Bauteil fehlt
3996,ELLIPSE,Klemmträger verlötet,good
2125,ELLIPSE,Meniskus,good
4933,ELLIPSE,Lötung,good
489,ELLIPSE,Pin,good
2596,ELLIPSE,Pin,good
2408,ELLIPSE,Meniskus,good
4361,ELLIPSE,Lötung,good
1871,ELLIPSE,Pin,good
1197,ELLIPSE,Meniskus,THT Bauteil fehlt
731,ELLIPSE,Meniskus,THT Loetstelle offen
660,ELLIPSE,Meniskus,good
4695,ELLIPSE,Meniskus,good
4318,ELLIPSE,Pin,good
2639,ELLIPSE,Pin,good
1231,ELLIPSE,Meniskus,good
3753,ELLIPSE,Meniskus,good
4978,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4711,ELLIPSE,Klemmträger verlötet,good
1448,ELLIPSE,Meniskus,good
1971,ELLIPSE,Meniskus,good
934,ELLIPSE,Klemmträger verlötet,good
935,ELLIPSE,Pin,good
4308,ELLIPSE,Pin,good
2017,ELLIPSE,Klemmträger verlötet,good
4957,ELLIPSE,Lötung,good
2142,ELLIPSE,Pin,good
3418,ELLIPSE,no solder,good
4084,ELLIPSE,Lötung,good
3538,ELLIPSE,Klemmträger verlötet,good
1687,ELLIPSE,Pin,THT Loetstelle offen
1567,ELLIPSE,Pin,good
4492,ELLIPSE,Lötung,good
4849,ELLIPSE,Pin,good
123,RECT,Lotperle,good
1012,ELLIPSE,Lötung,good
2512,ELLIPSE,Lötung,good
32,RECT,Lotperle,THT Loetbruecke
4396,ELLIPSE,Meniskus,good
2964,ELLIPSE,Lötung,good
4774,ELLIPSE,Meniskus,good
1721,ELLIPSE,Meniskus,good
3278,ELLIPSE,Klemmträger verlötet,good
3340,ELLIPSE,no solder,good
1120,ELLIPSE,Lötung,THT Bauteil fehlt
1872,ELLIPSE,Klemmträger verlötet,good
3386,ELLIPSE,no solder,good
4162,ELLIPSE,Pin,good
5019,ELLIPSE,Pin,good
1246,ELLIPSE,Meniskus,good
4356,ELLIPSE,Pin,good
3014,ELLIPSE,Meniskus,good
1030,ELLIPSE,Pin,good
5131,ELLIPSE,Klemmträger verlötet,good
4515,ELLIPSE,Meniskus,THT Loetstelle offen
4782,ELLIPSE,Klemmträger verlötet,good
4300,ELLIPSE,Lötung,good
4598,ELLIPSE,Meniskus,good
656,ELLIPSE,Pin,good
880,ELLIPSE,Pin,good
1610,ELLIPSE,Pin,good
4152,ELLIPSE,Meniskus,good
4901,ELLIPSE,Meniskus,good
2668,ELLIPSE,Meniskus,good
3168,ELLIPSE,Pin,good
2288,ELLIPSE,Klemmträger verlötet,good
3100,ELLIPSE,Pin,good
4946,ELLIPSE,Lötung,good
1050,ELLIPSE,Pin,good
3817,ELLIPSE,Meniskus,good
1177,ELLIPSE,Pin,good
2669,ELLIPSE,Meniskus,good
2590,ELLIPSE,Meniskus,good
1094,ELLIPSE,Lötung,THT Loetstelle offen
3982,ELLIPSE,Lötung,good
4248,ELLIPSE,Pin,THT Bauteil liegt nicht auf
858,ELLIPSE,Lötung,good
4236,ELLIPSE,Pin,THT Bauteil liegt nicht auf
827,ELLIPSE,Klemmträger verlötet,good
846,ELLIPSE,Lötung,good
3526,ELLIPSE,Pin,good
2515,ELLIPSE,Pin,good
2419,ELLIPSE,Lötung,good
3714,ELLIPSE,Lötung,good
614,ELLIPSE,Meniskus,good
33,RECT,Lotperle,THT Loetbruecke
2919,ELLIPSE,Pin,good
1029,ELLIPSE,Pin,THT Bauteil liegt nicht auf
2610,ELLIPSE,Klemmträger verlötet,good
1061,ELLIPSE,Lötung,good
3933,ELLIPSE,Pin,good
3927,ELLIPSE,Lötung,good
2401,ELLIPSE,Pin,good
4020,ELLIPSE,Lötung,good
1419,ELLIPSE,Pin,THT Bauteil fehlt
624,ELLIPSE,Lötung,good
4536,ELLIPSE,Pin,good
3137,ELLIPSE,Lötung,good
1373,ELLIPSE,Lötung,good
401,RECT,Lotperle,THT Loetbruecke
1135,ELLIPSE,Meniskus,THT Bauteil fehlt
2246,ELLIPSE,Meniskus,good
1399,ELLIPSE,Pin,THT Bauteil fehlt
2544,ELLIPSE,Pin,good
712,ELLIPSE,Lötung,THT Bauteil fehlt
1592,ELLIPSE,Pin,good
1140,ELLIPSE,Pin,good
4586,ELLIPSE,Meniskus,good
3606,ELLIPSE,Pin,THT Bauteil liegt nicht auf
726,ELLIPSE,Lötung,THT Loetstelle offen
3828,ELLIPSE,Pin,good
2677,ELLIPSE,Meniskus,good
1503,ELLIPSE,Lötung,good
1154,ELLIPSE,Pin,good
815,ELLIPSE,Meniskus,good
2574,ELLIPSE,Pin,good
3077,ELLIPSE,Pin,good
588,ELLIPSE,Lötung,good
3632,ELLIPSE,Pin,THT Loetstelle offen
4985,ELLIPSE,Lötung,good
3879,ELLIPSE,Lötung,good
500,ELLIPSE,Lötung,good
2226,ELLIPSE,Pin,good
5194,ELLIPSE,Klemmträger verlötet,good
4624,ELLIPSE,Lötung,good
1852,ELLIPSE,Pin,good
4525,ELLIPSE,Meniskus,THT Loetstelle offen
1705,ELLIPSE,Meniskus,good
1401,ELLIPSE,Meniskus,THT Bauteil fehlt
2147,ELLIPSE,Meniskus,good
424,RECT,Lotperle,THT Loetbruecke
1704,ELLIPSE,Pin,THT Bauteil fehlt
2174,ELLIPSE,Meniskus,good
729,ELLIPSE,Lötung,good
3514,ELLIPSE,no solder,good
2565,ELLIPSE,Lötung,good
2291,ELLIPSE,Pin,good
4585,ELLIPSE,Meniskus,good
2572,ELLIPSE,Klemmträger verlötet,good
2886,ELLIPSE,Lötung,good
566,ELLIPSE,Pin,good
2747,ELLIPSE,Meniskus,THT Bauteil fehlt
1201,ELLIPSE,Pin,THT Bauteil fehlt
4147,ELLIPSE,Pin,good
4764,ELLIPSE,Meniskus,good
697,ELLIPSE,Meniskus,THT Bauteil fehlt
4557,ELLIPSE,Meniskus,THT Loetstelle offen
4116,ELLIPSE,Meniskus,good
4913,ELLIPSE,Pin,good
2631,ELLIPSE,Pin,good
4911,ELLIPSE,Pin,THT Bauteil liegt nicht auf
496,ELLIPSE,Lötung,good
1347,ELLIPSE,Pin,THT Bauteil liegt nicht auf
1878,ELLIPSE,Pin,good
3608,ELLIPSE,Pin,THT Bauteil liegt nicht auf
2769,ELLIPSE,Pin,THT Bauteil fehlt
4324,ELLIPSE,Pin,good
2998,ELLIPSE,Pin,good
1866,ELLIPSE,Lötung,good
3035,ELLIPSE,Meniskus,good
2783,ELLIPSE,Lötung,THT Bauteil fehlt
2562,ELLIPSE,Klemmträger verlötet,good
2301,ELLIPSE,Klemmträger verlötet,good
3424,ELLIPSE,Pin,good
2545,ELLIPSE,Klemmträger verlötet,good
3403,ELLIPSE,Pin,good
4809,ELLIPSE,Klemmträger verlötet,good
1439,ELLIPSE,Lötung,good
3972,ELLIPSE,Lötung,good
4016,ELLIPSE,Pin,good
4668,ELLIPSE,Lötung,good
2249,ELLIPSE,Klemmträger verlötet,good
2051,ELLIPSE,Lötung,good
3666,ELLIPSE,Meniskus,good
1751,ELLIPSE,Pin,good
1500,ELLIPSE,Lötung,THT Loetstelle offen
4628,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
2324,ELLIPSE,Pin,good
2558,ELLIPSE,Pin,good
3813,ELLIPSE,Meniskus,good
2433,ELLIPSE,Pin,good
4691,ELLIPSE,Pin,good
3296,ELLIPSE,Klemmträger verlötet,good
1285,ELLIPSE,Lötung,good
4071,ELLIPSE,Pin,good
1119,ELLIPSE,Pin,THT Bauteil fehlt
938,ELLIPSE,Meniskus,good
3194,ELLIPSE,Meniskus,good
1873,ELLIPSE,Lötung,good
3574,ELLIPSE,Lötung,good
49,RECT,Lotperle,THT Loetbruecke
594,ELLIPSE,Pin,good
