imageIndex,typ,errText,errorClassCombined
1993,ELLIPSE,Meniskus,good
1927,ELLIPSE,Klemmträger verlötet,good
4798,ELLIPSE,Pin,good
3429,ELLIPSE,Pin,good
3117,ELLIPSE,Pin,good
4280,ELLIPSE,Meniskus,good
3750,ELLIPSE,Meniskus,good
4785,ELLIPSE,Pin,good
2809,ELLIPSE,Pin,good
1725,ELLIPSE,Pin,THT Bauteil fehlt
1590,ELLIPSE,Pin,good
147,RECT,Lotperle,THT Loetbruecke
1148,ELLIPSE,Klemmträger verlötet,good
3561,ELLIPSE,Pin,good
4151,ELLIPSE,Meniskus,good
4226,ELLIPSE,Lötung,good
5116,ELLIPSE,Meniskus,good
274,RECT,Lotperle,THT Loetbruecke
3584,ELLIPSE,Pin,good
4799,ELLIPSE,Lötung,good
4274,ELLIPSE,Lötung,good
1023,ELLIPSE,Pin,good
4523,ELLIPSE,Meniskus,THT Loetstelle offen
5102,ELLIPSE,Pin,good
4136,ELLIPSE,Meniskus,THT Loetst.Form mangelhaft
1593,ELLIPSE,Pin,good
2567,ELLIPSE,Meniskus,good
3476,ELLIPSE,Pin,good
3171,ELLIPSE,Lötung,good
4489,ELLIPSE,Pin,THT Bauteil liegt nicht auf
1831,ELLIPSE,Pin,good
5157,ELLIPSE,Lötung,good
3012,ELLIPSE,Pin,good
3212,ELLIPSE,Pin,good
2541,ELLIPSE,Meniskus,good
1820,ELLIPSE,Pin,good
4410,ELLIPSE,Pin,good
4255,ELLIPSE,Lötung,good
2539,ELLIPSE,Lötung,good
4156,ELLIPSE,Pin,good
5189,ELLIPSE,Pin,good
4463,ELLIPSE,Pin,THT Bauteil liegt nicht auf
239,RECT,Lotperle,good
2646,ELLIPSE,Lötung,good
1716,ELLIPSE,Pin,THT Bauteil fehlt
