imageIndex,typ,errText,errorClassCombined
419,RECT,Lotperle,THT Loetbruecke
1174,ELLIPSE,Meniskus,good
676,ELLIPSE,Meniskus,THT Loetstelle offen
5011,ELLIPSE,Pin,good
271,RECT,Lotperle,THT Loetbruecke
2316,ELLIPSE,Meniskus,good
4091,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
4864,ELLIPSE,Klemmträger verlötet,good
393,RECT,Lotperle,THT Loetbruecke
1778,ELLIPSE,Pin,good
4256,ELLIPSE,Pin,good
3032,ELLIPSE,Lötung,THT Bauteil liegt nicht auf
3870,ELLIPSE,Pin,good
161,RECT,Lotperle,THT Loetbruecke
2024,ELLIPSE,Pin,good
310,RECT,Lotperle,THT Loetbruecke
768,ELLIPSE,Lötung,good
3563,ELLIPSE,Lötung,good
4879,ELLIPSE,Lötung,THT Loetstelle offen
2561,ELLIPSE,Meniskus,good
933,ELLIPSE,Meniskus,good
2097,ELLIPSE,Pin,good
602,ELLIPSE,Lötung,good
4599,ELLIPSE,Lötung,good
692,ELLIPSE,Meniskus,good
3357,ELLIPSE,no solder,good
1277,ELLIPSE,Lötung,good
283,RECT,Lotperle,THT Loetbruecke
4462,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
543,ELLIPSE,Klemmträger verlötet,good
3201,ELLIPSE,Pin,good
5046,ELLIPSE,Pin,good
4963,ELLIPSE,Pin,good
2600,ELLIPSE,Meniskus,good
2648,ELLIPSE,Meniskus,good
4660,ELLIPSE,Meniskus,good
791,ELLIPSE,Pin,THT Bauteil liegt nicht auf
851,ELLIPSE,Klemmträger verlötet,good
4160,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
4611,ELLIPSE,Pin,THT Bauteil fehlt
2871,ELLIPSE,Pin,THT Bauteil fehlt
3855,ELLIPSE,Pin,good
1894,ELLIPSE,Meniskus,good
448,RECT,Lotperle,good
4637,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4674,ELLIPSE,Meniskus,good
163,RECT,Lotperle,THT Loetbruecke
1107,ELLIPSE,Klemmträger verlötet,good
3056,ELLIPSE,Klemmträger verlötet,good
5062,ELLIPSE,Lötung,good
1749,ELLIPSE,Lötung,good
3477,ELLIPSE,no solder,good
5198,ELLIPSE,Pin,good
1698,ELLIPSE,Lötung,THT Loetstelle offen
3351,ELLIPSE,no solder,good
1562,ELLIPSE,Pin,good
3568,ELLIPSE,Pin,good
4730,ELLIPSE,Pin,good
2523,ELLIPSE,Pin,good
2395,ELLIPSE,Pin,good
2915,ELLIPSE,Lötung,good
4214,ELLIPSE,Pin,good
2107,ELLIPSE,Meniskus,good
4448,ELLIPSE,Meniskus,good
3163,ELLIPSE,Meniskus,good
2718,ELLIPSE,Pin,THT Bauteil fehlt
4400,ELLIPSE,Lötung,good
3869,ELLIPSE,Lötung,good
3004,ELLIPSE,Pin,good
3480,ELLIPSE,Pin,good
3061,ELLIPSE,Pin,good
1752,ELLIPSE,Lötung,good
932,ELLIPSE,Meniskus,good
2406,ELLIPSE,Lötung,good
2297,ELLIPSE,Klemmträger verlötet,good
4802,ELLIPSE,Klemmträger verlötet,good
1015,ELLIPSE,Meniskus,good
4759,ELLIPSE,Pin,good
5176,ELLIPSE,Lötung,good
109,RECT,Lotperle,good
2269,ELLIPSE,Pin,good
3213,ELLIPSE,Meniskus,good
1570,ELLIPSE,Meniskus,good
4737,ELLIPSE,Klemmträger verlötet,good
2353,ELLIPSE,Meniskus,good
4777,ELLIPSE,Lötung,good
3985,ELLIPSE,Klemmträger verlötet,good
4282,ELLIPSE,Meniskus,good
3029,ELLIPSE,Pin,good
4594,ELLIPSE,Lötung,good
635,ELLIPSE,Meniskus,good
3287,ELLIPSE,Klemmträger verlötet,good
2746,ELLIPSE,Meniskus,THT Bauteil fehlt
4639,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
3859,ELLIPSE,Lötung,good
1982,ELLIPSE,Pin,good
2349,ELLIPSE,Lötung,good
4526,ELLIPSE,Meniskus,THT Loetstelle offen
1828,ELLIPSE,Meniskus,good
759,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
1824,ELLIPSE,Meniskus,good
1814,ELLIPSE,Meniskus,good
3172,ELLIPSE,Pin,good
1346,ELLIPSE,Pin,THT Bauteil liegt nicht auf
2215,ELLIPSE,Lötung,good
3564,ELLIPSE,Meniskus,good
1013,ELLIPSE,Meniskus,good
2859,ELLIPSE,Meniskus,good
1189,ELLIPSE,Lötung,good
4562,ELLIPSE,Meniskus,THT Loetstelle offen
497,ELLIPSE,Pin,good
1314,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
4476,ELLIPSE,Lötung,good
1584,ELLIPSE,Pin,good
1389,ELLIPSE,Meniskus,good
4575,ELLIPSE,Pin,THT Loetstelle offen
3960,ELLIPSE,Klemmträger verlötet,good
3708,ELLIPSE,Lötung,good
3809,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4365,ELLIPSE,Lötung,good
3388,ELLIPSE,Pin,good
470,RECT,Lotperle,good
5167,ELLIPSE,Pin,good
2877,ELLIPSE,Lötung,good
4789,ELLIPSE,Meniskus,good
3839,ELLIPSE,Meniskus,good
3739,ELLIPSE,Pin,good
1264,ELLIPSE,Pin,good
4805,ELLIPSE,Lötung,good
4004,ELLIPSE,Lötung,good
3074,ELLIPSE,Pin,good
3420,ELLIPSE,Pin,good
2021,ELLIPSE,Meniskus,good
586,ELLIPSE,Lötung,good
2387,ELLIPSE,Pin,good
593,ELLIPSE,Pin,good
3858,ELLIPSE,Meniskus,good
4631,ELLIPSE,Pin,THT Bauteil liegt nicht auf
3101,ELLIPSE,Meniskus,good
19,RECT,Lotperle,good
2763,ELLIPSE,Meniskus,THT Bauteil fehlt
1092,ELLIPSE,Meniskus,good
352,RECT,Lotperle,good
3373,ELLIPSE,Meniskus,good
501,ELLIPSE,Meniskus,good
4857,ELLIPSE,Lötung,THT Loetstelle offen
1664,ELLIPSE,Meniskus,good
2444,ELLIPSE,Lötung,good
5056,ELLIPSE,Pin,good
4726,ELLIPSE,Lötung,good
3672,ELLIPSE,Meniskus,good
5041,ELLIPSE,Lötung,good
4770,ELLIPSE,Lötung,good
5121,ELLIPSE,Lötung,good
2995,ELLIPSE,Pin,good
631,ELLIPSE,Pin,good
1006,ELLIPSE,Pin,good
1865,ELLIPSE,Klemmträger verlötet,good
4606,ELLIPSE,Lötung,good
1999,ELLIPSE,Lötung,good
3805,ELLIPSE,Pin,THT Bauteil liegt nicht auf
3740,ELLIPSE,Pin,THT Bauteil liegt nicht auf
647,ELLIPSE,Lötung,good
2816,ELLIPSE,Meniskus,good
3308,ELLIPSE,no solder,good
2219,ELLIPSE,Lötung,good
1376,ELLIPSE,Meniskus,THT Loetstelle offen
1261,ELLIPSE,Meniskus,good
2029,ELLIPSE,Klemmträger verlötet,good
3766,ELLIPSE,Meniskus,good
2830,ELLIPSE,Lötung,good
4873,ELLIPSE,Lötung,good
574,ELLIPSE,Pin,good
2751,ELLIPSE,Meniskus,THT Bauteil fehlt
3311,ELLIPSE,Meniskus,good
3627,ELLIPSE,Meniskus,good
2234,ELLIPSE,Lötung,good
2819,ELLIPSE,Lötung,good
3319,ELLIPSE,Klemmträger verlötet,good
2740,ELLIPSE,Lötung,THT Bauteil fehlt
1634,ELLIPSE,Meniskus,good
3095,ELLIPSE,Meniskus,good
1250,ELLIPSE,Meniskus,THT Bauteil fehlt
1574,ELLIPSE,Pin,good
1867,ELLIPSE,Klemmträger verlötet,good
2281,ELLIPSE,Klemmträger verlötet,good
4018,ELLIPSE,Lötung,good
228,RECT,Lotperle,good
3125,ELLIPSE,Meniskus,good
4421,ELLIPSE,Meniskus,good
756,ELLIPSE,Lötung,good
784,ELLIPSE,Pin,THT Bauteil liegt nicht auf
5187,ELLIPSE,Klemmträger verlötet,good
2869,ELLIPSE,Lötung,good
1215,ELLIPSE,Pin,good
3439,ELLIPSE,Klemmträger verlötet,good
2784,ELLIPSE,Lötung,THT Bauteil fehlt
5024,ELLIPSE,Pin,good
3647,ELLIPSE,Meniskus,THT Loetstelle offen
467,RECT,Lotperle,good
3091,ELLIPSE,Pin,good
2785,ELLIPSE,Lötung,THT Bauteil fehlt
2475,ELLIPSE,Klemmträger verlötet,good
763,ELLIPSE,Lötung,good
4195,ELLIPSE,Lötung,good
2464,ELLIPSE,Lötung,good
3573,ELLIPSE,Meniskus,good
3046,ELLIPSE,Meniskus,good
2043,ELLIPSE,Meniskus,good
4949,ELLIPSE,Meniskus,good
2850,ELLIPSE,Lötung,good
898,ELLIPSE,Pin,good
659,ELLIPSE,Meniskus,THT Loetstelle offen
3979,ELLIPSE,Lötung,good
45,RECT,Lotperle,THT Loetbruecke
3084,ELLIPSE,Lötung,good
1308,ELLIPSE,Meniskus,good
887,ELLIPSE,Pin,good
1809,ELLIPSE,Klemmträger verlötet,good
2542,ELLIPSE,Lötung,good
3406,ELLIPSE,Pin,good
2531,ELLIPSE,Meniskus,good
926,ELLIPSE,Lötung,good
2926,ELLIPSE,Lötung,good
2645,ELLIPSE,Meniskus,good
329,RECT,Lotperle,THT Loetbruecke
1001,ELLIPSE,Klemmträger verlötet,good
2550,ELLIPSE,Pin,good
2501,ELLIPSE,Lötung,good
549,ELLIPSE,Meniskus,good
243,RECT,Lotperle,good
681,ELLIPSE,Pin,good
2855,ELLIPSE,Lötung,good
2602,ELLIPSE,Pin,good
3928,ELLIPSE,Pin,good
754,ELLIPSE,Meniskus,good
3937,ELLIPSE,Meniskus,good
3807,ELLIPSE,Pin,THT Bauteil liegt nicht auf
3593,ELLIPSE,Lötung,good
1313,ELLIPSE,Meniskus,good
3711,ELLIPSE,Lötung,good
2504,ELLIPSE,Pin,good
3903,ELLIPSE,Klemmträger verlötet,good
4189,ELLIPSE,Pin,good
1581,ELLIPSE,Meniskus,good
2340,ELLIPSE,Klemmträger verlötet,good
705,ELLIPSE,Meniskus,THT Bauteil fehlt
4507,ELLIPSE,Pin,good
4445,ELLIPSE,Meniskus,good
4219,ELLIPSE,Pin,good
4708,ELLIPSE,Lötung,good
1527,ELLIPSE,Pin,good
5128,ELLIPSE,Meniskus,good
3635,ELLIPSE,Lötung,THT Loetstelle offen
1658,ELLIPSE,Lötung,THT Loetstelle offen
2532,ELLIPSE,Pin,good
2622,ELLIPSE,Meniskus,good
2001,ELLIPSE,Pin,good
1324,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4642,ELLIPSE,Meniskus,good
461,RECT,Lotperle,good
1198,ELLIPSE,Meniskus,THT Bauteil fehlt
4330,ELLIPSE,Lötung,good
3449,ELLIPSE,Meniskus,good
3030,ELLIPSE,Lötung,good
1856,ELLIPSE,Pin,good
2229,ELLIPSE,Lötung,good
1350,ELLIPSE,Pin,THT Bauteil liegt nicht auf
761,ELLIPSE,Pin,THT Bauteil liegt nicht auf
1498,ELLIPSE,Lötung,good
3320,ELLIPSE,Pin,good
1343,ELLIPSE,Pin,THT Bauteil liegt nicht auf
465,RECT,Lotperle,good
789,ELLIPSE,Pin,THT Bauteil liegt nicht auf
1041,ELLIPSE,Lötung,good
1594,ELLIPSE,Pin,good
1271,ELLIPSE,Klemmträger verlötet,good
5045,ELLIPSE,Meniskus,good
4844,ELLIPSE,Klemmträger verlötet,good
1948,ELLIPSE,Lötung,good
4845,ELLIPSE,Lötung,good
4239,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4092,ELLIPSE,Lötung,good
3467,ELLIPSE,Meniskus,good
4558,ELLIPSE,Lötung,THT Loetstelle offen
2649,ELLIPSE,Meniskus,good
1170,ELLIPSE,Lötung,good
2624,ELLIPSE,Meniskus,good
2885,ELLIPSE,Lötung,good
1728,ELLIPSE,Lötung,good
3456,ELLIPSE,no solder,good
2742,ELLIPSE,Pin,THT Bauteil fehlt
952,ELLIPSE,Pin,good
2993,ELLIPSE,Meniskus,good
1125,ELLIPSE,Meniskus,good
2104,ELLIPSE,Klemmträger verlötet,good
2831,ELLIPSE,Meniskus,good
4484,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
4148,ELLIPSE,Lötung,good
3071,ELLIPSE,Pin,good
3206,ELLIPSE,Meniskus,good
5114,ELLIPSE,Pin,good
2752,ELLIPSE,Pin,THT Bauteil fehlt
1892,ELLIPSE,Meniskus,good
249,RECT,Lotperle,good
3885,ELLIPSE,Lötung,good
2083,ELLIPSE,Pin,good
1608,ELLIPSE,Pin,good
4658,ELLIPSE,Pin,good
307,RECT,Lotperle,THT Loetbruecke
4090,ELLIPSE,Pin,good
3897,ELLIPSE,Meniskus,good
832,ELLIPSE,Meniskus,good
2716,ELLIPSE,Pin,THT Bauteil fehlt
2375,ELLIPSE,Pin,good
2380,ELLIPSE,Meniskus,good
1254,ELLIPSE,Pin,good
3887,ELLIPSE,Lötung,good
4154,ELLIPSE,Meniskus,good
1654,ELLIPSE,Pin,good
752,ELLIPSE,Pin,THT Bauteil liegt nicht auf
3824,ELLIPSE,Pin,good
4408,ELLIPSE,Meniskus,good
717,ELLIPSE,Pin,good
3483,ELLIPSE,Pin,good
4632,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
1333,ELLIPSE,Pin,good
1032,ELLIPSE,Lötung,good
4301,ELLIPSE,Lötung,good
3830,ELLIPSE,Meniskus,good
3741,ELLIPSE,Pin,THT Bauteil liegt nicht auf
960,ELLIPSE,Meniskus,good
3432,ELLIPSE,Pin,good
2276,ELLIPSE,Lötung,good
294,RECT,Lotperle,THT Loetbruecke
423,RECT,Lotperle,THT Loetbruecke
1267,ELLIPSE,Klemmträger verlötet,good
4608,ELLIPSE,Meniskus,THT Bauteil fehlt
3011,ELLIPSE,Meniskus,good
1418,ELLIPSE,Meniskus,THT Bauteil fehlt
1137,ELLIPSE,Lötung,good
4392,ELLIPSE,Meniskus,good
4647,ELLIPSE,Pin,THT Bauteil liegt nicht auf
494,ELLIPSE,Meniskus,good
2336,ELLIPSE,Meniskus,good
1613,ELLIPSE,Pin,good
3189,ELLIPSE,Meniskus,good
4524,ELLIPSE,Meniskus,THT Loetstelle offen
3195,ELLIPSE,Lötung,good
1382,ELLIPSE,Meniskus,good
367,RECT,Lotperle,THT Loetbruecke
1644,ELLIPSE,Pin,good
1902,ELLIPSE,Lötung,good
4940,ELLIPSE,Lötung,good
2478,ELLIPSE,Pin,good
2680,ELLIPSE,Lötung,good
82,RECT,Lotperle,THT Loetbruecke
2193,ELLIPSE,Pin,good
1965,ELLIPSE,Meniskus,good
2335,ELLIPSE,Lötung,good
4701,ELLIPSE,Pin,good
3953,ELLIPSE,Meniskus,good
2483,ELLIPSE,Klemmträger verlötet,good
1180,ELLIPSE,Klemmträger verlötet,good
1245,ELLIPSE,Klemmträger verlötet,good
684,ELLIPSE,Pin,THT Bauteil liegt nicht auf
1193,ELLIPSE,Lötung,THT Bauteil fehlt
4698,ELLIPSE,Meniskus,good
1696,ELLIPSE,Lötung,THT Loetstelle offen
43,RECT,Lotperle,THT Loetbruecke
868,ELLIPSE,Pin,good
3594,ELLIPSE,Meniskus,good
2239,ELLIPSE,Klemmträger verlötet,good
4079,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
1583,ELLIPSE,Lötung,good
2635,ELLIPSE,Lötung,good
577,ELLIPSE,Pin,good
2609,ELLIPSE,Lötung,good
1056,ELLIPSE,Meniskus,THT Loetstelle offen
4418,ELLIPSE,Meniskus,good
4516,ELLIPSE,Lötung,THT Loetstelle offen
4714,ELLIPSE,Pin,good
4145,ELLIPSE,Pin,good
2428,ELLIPSE,Pin,good
1708,ELLIPSE,Meniskus,THT Bauteil fehlt
1392,ELLIPSE,Meniskus,good
1047,ELLIPSE,Pin,good
3301,ELLIPSE,no solder,good
3916,ELLIPSE,Pin,good
648,ELLIPSE,Meniskus,good
3377,ELLIPSE,no solder,good
263,RECT,Meniskus,THT Loetstelle offen
2196,ELLIPSE,Meniskus,good
1951,ELLIPSE,Klemmträger verlötet,good
457,RECT,Lotperle,good
1901,ELLIPSE,Pin,good
1636,ELLIPSE,Lötung,good
1885,ELLIPSE,Pin,good
2519,ELLIPSE,Pin,good
1905,ELLIPSE,Lötung,good
4993,ELLIPSE,Meniskus,good
2257,ELLIPSE,Lötung,good
4634,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
1295,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4986,ELLIPSE,Lötung,good
62,RECT,Lotperle,THT Loetbruecke
1883,ELLIPSE,Lötung,good
4102,ELLIPSE,Pin,good
3322,ELLIPSE,Meniskus,good
1535,ELLIPSE,Lötung,good
1890,ELLIPSE,Klemmträger verlötet,good
3159,ELLIPSE,Pin,good
554,ELLIPSE,Meniskus,good
2300,ELLIPSE,Pin,good
1564,ELLIPSE,Lötung,good
1785,ELLIPSE,Meniskus,good
944,ELLIPSE,Lötung,good
1442,ELLIPSE,Pin,good
4641,ELLIPSE,Lötung,good
3877,ELLIPSE,Meniskus,good
4763,ELLIPSE,Pin,good
4521,ELLIPSE,Lötung,THT Loetstelle offen
364,RECT,Lotperle,THT Loetbruecke
4082,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
1816,ELLIPSE,Pin,good
1300,ELLIPSE,Pin,THT Bauteil liegt nicht auf
