imageIndex,typ,errText,errorClassCombined
76,ELLIPSE,Lötung,THT Loetstelle offen
77,ELLIPSE,Lötung,THT Loetstelle offen
78,ELLIPSE,Lötung,THT Loetstelle offen
79,ELLIPSE,Meniskus,THT Loetstelle offen
80,ELLIPSE,Lötung,THT Loetstelle offen
81,ELLIPSE,Lötung,THT Loetstelle offen
82,ELLIPSE,Lötung,THT Loetstelle offen
83,ELLIPSE,Lötung,THT Loetstelle offen
84,ELLIPSE,Lötung,THT Loetstelle offen
85,ELLIPSE,Lötung,THT Loetstelle offen
86,ELLIPSE,Lötung,THT Loetstelle offen
87,ELLIPSE,Meniskus,THT Loetstelle offen
88,ELLIPSE,Meniskus,THT Loetstelle offen
89,ELLIPSE,Lötung,THT Loetstelle offen
90,ELLIPSE,Meniskus,THT Loetstelle offen
91,ELLIPSE,Lötung,THT Loetstelle offen
92,ELLIPSE,Lötung,THT Loetstelle offen
93,ELLIPSE,Meniskus,THT Loetstelle offen
94,ELLIPSE,Meniskus,THT Loetstelle offen
95,ELLIPSE,Pin,THT Loetstelle offen
96,ELLIPSE,Meniskus,THT Loetstelle offen
97,ELLIPSE,Meniskus,THT Loetstelle offen
98,ELLIPSE,Pin,THT Loetstelle offen
99,ELLIPSE,Pin,THT Loetstelle offen
100,ELLIPSE,Meniskus,THT Loetstelle offen
101,ELLIPSE,Meniskus,THT Loetstelle offen
102,ELLIPSE,Pin,THT Loetstelle offen
103,ELLIPSE,Meniskus,THT Loetstelle offen
104,ELLIPSE,Meniskus,THT Loetstelle offen
105,ELLIPSE,Meniskus,THT Loetstelle offen
106,ELLIPSE,Pin,THT Loetstelle offen
107,ELLIPSE,Pin,THT Loetstelle offen
108,ELLIPSE,Pin,THT Loetstelle offen
109,ELLIPSE,Lötung,THT Loetstelle offen
110,ELLIPSE,Pin,THT Loetstelle offen
111,ELLIPSE,Lötung,THT Loetstelle offen
112,ELLIPSE,Lötung,THT Loetstelle offen
113,ELLIPSE,Lötung,THT Loetstelle offen
114,ELLIPSE,Lötung,THT Loetstelle offen
115,ELLIPSE,Meniskus,THT Loetstelle offen
116,ELLIPSE,Lötung,THT Loetstelle offen
117,ELLIPSE,Meniskus,THT Loetstelle offen
118,ELLIPSE,Lötung,THT Loetstelle offen
119,ELLIPSE,Lötung,THT Loetstelle offen
120,ELLIPSE,Lötung,THT Loetstelle offen
121,ELLIPSE,Lötung,THT Loetstelle offen
122,ELLIPSE,Lötung,THT Loetstelle offen
123,ELLIPSE,Lötung,THT Loetstelle offen
124,RECT,Lotperle,THT Loetstelle offen
125,RECT,Lotperle,THT Loetstelle offen
126,ELLIPSE,Pin,THT Loetstelle offen
127,ELLIPSE,Lötung,THT Loetstelle offen
128,ELLIPSE,Meniskus,THT Loetstelle offen
129,ELLIPSE,Meniskus,THT Loetstelle offen
130,ELLIPSE,Meniskus,THT Loetstelle offen
131,RECT,Lotperle,THT Loetstelle offen
132,ELLIPSE,Pin,THT Loetstelle offen
133,ELLIPSE,Meniskus,THT Loetstelle offen
134,ELLIPSE,Pin,THT Loetstelle offen
135,ELLIPSE,Meniskus,THT Loetstelle offen
136,ELLIPSE,Pin,THT Loetstelle offen
137,ELLIPSE,Meniskus,THT Loetstelle offen
138,ELLIPSE,Pin,THT Loetstelle offen
139,ELLIPSE,Meniskus,THT Loetstelle offen
140,ELLIPSE,Pin,THT Loetstelle offen
141,ELLIPSE,Meniskus,THT Loetstelle offen
142,ELLIPSE,Meniskus,THT Loetstelle offen
143,ELLIPSE,Pin,THT Loetstelle offen
144,ELLIPSE,Meniskus,THT Loetstelle offen
145,ELLIPSE,Pin,THT Loetstelle offen
146,ELLIPSE,Meniskus,THT Loetstelle offen
147,ELLIPSE,Pin,THT Loetstelle offen
148,ELLIPSE,Meniskus,THT Loetstelle offen
149,ELLIPSE,Pin,THT Loetstelle offen
150,ELLIPSE,Pin,THT Loetstelle offen
151,ELLIPSE,Pin,THT Loetstelle offen
152,ELLIPSE,Lötung,THT Loetstelle offen
153,ELLIPSE,Lötung,THT Loetstelle offen
154,ELLIPSE,Meniskus,THT Loetstelle offen
155,ELLIPSE,Meniskus,THT Loetstelle offen
156,ELLIPSE,Pin,THT Loetstelle offen
157,ELLIPSE,Lötung,THT Loetstelle offen
158,ELLIPSE,Lötung,THT Loetstelle offen
159,ELLIPSE,Lötung,THT Loetstelle offen
160,ELLIPSE,Lötung,THT Loetstelle offen
161,ELLIPSE,Lötung,THT Loetstelle offen
162,ELLIPSE,Pin,THT Loetstelle offen
163,ELLIPSE,Lötung,THT Loetstelle offen
164,ELLIPSE,Meniskus,THT Loetstelle offen
165,ELLIPSE,Lötung,THT Loetstelle offen
166,ELLIPSE,Lötung,THT Loetstelle offen
167,ELLIPSE,Lötung,THT Loetstelle offen
168,ELLIPSE,Lötung,THT Loetstelle offen
169,ELLIPSE,Lötung,THT Loetstelle offen
170,ELLIPSE,Lötung,THT Loetstelle offen
171,ELLIPSE,Pin,THT Loetstelle offen
172,ELLIPSE,Lötung,THT Loetstelle offen
173,ELLIPSE,Meniskus,THT Loetstelle offen
174,ELLIPSE,Lötung,THT Loetstelle offen
175,ELLIPSE,Meniskus,THT Loetstelle offen
176,ELLIPSE,Pin,THT Loetstelle offen
177,ELLIPSE,Lötung,THT Loetstelle offen
178,ELLIPSE,Lötung,THT Loetstelle offen
179,ELLIPSE,Meniskus,THT Loetstelle offen
180,ELLIPSE,Meniskus,THT Loetstelle offen
181,ELLIPSE,Pin,THT Loetstelle offen
182,ELLIPSE,Meniskus,THT Loetstelle offen
183,ELLIPSE,Pin,THT Loetstelle offen
184,ELLIPSE,Meniskus,THT Loetstelle offen
185,ELLIPSE,Pin,THT Loetstelle offen
186,ELLIPSE,Meniskus,THT Loetstelle offen
187,ELLIPSE,Pin,THT Loetstelle offen
188,ELLIPSE,Meniskus,THT Loetstelle offen
189,ELLIPSE,Meniskus,THT Loetstelle offen
190,ELLIPSE,Meniskus,THT Loetstelle offen
191,ELLIPSE,Pin,THT Loetstelle offen
192,ELLIPSE,Meniskus,THT Loetstelle offen
193,ELLIPSE,Pin,THT Loetstelle offen
194,ELLIPSE,Pin,THT Loetstelle offen
195,ELLIPSE,Lötung,good
196,ELLIPSE,Pin,good
197,ELLIPSE,Pin,good
198,ELLIPSE,Lötung,good
199,ELLIPSE,Lötung,good
200,ELLIPSE,Lötung,good
201,ELLIPSE,Lötung,good
202,ELLIPSE,Lötung,good
203,ELLIPSE,Lötung,good
204,ELLIPSE,Lötung,good
205,ELLIPSE,Lötung,good
206,ELLIPSE,Lötung,good
207,ELLIPSE,Pin,good
208,ELLIPSE,Pin,good
209,ELLIPSE,Lötung,good
210,ELLIPSE,Lötung,good
211,ELLIPSE,Pin,good
212,ELLIPSE,Pin,good
213,ELLIPSE,Pin,good
214,ELLIPSE,Pin,good
215,ELLIPSE,Pin,good
216,ELLIPSE,Pin,good
217,ELLIPSE,Pin,good
218,ELLIPSE,Pin,good
219,ELLIPSE,Pin,good
220,ELLIPSE,Lötung,good
221,ELLIPSE,Pin,good
222,ELLIPSE,Pin,good
223,ELLIPSE,Pin,good
224,ELLIPSE,Lötung,good
225,ELLIPSE,Pin,good
226,ELLIPSE,Lötung,good
227,ELLIPSE,Lötung,good
228,ELLIPSE,Pin,good
229,ELLIPSE,Lötung,good
230,ELLIPSE,Pin,good
231,ELLIPSE,Pin,good
232,ELLIPSE,Lötung,good
233,ELLIPSE,Lötung,good
234,ELLIPSE,Pin,good
235,ELLIPSE,Pin,good
236,ELLIPSE,Pin,good
237,ELLIPSE,Pin,good
238,ELLIPSE,Pin,good
239,ELLIPSE,Pin,good
240,ELLIPSE,Pin,good
241,ELLIPSE,Lötung,good
242,ELLIPSE,Lötung,good
243,ELLIPSE,Lötung,good
244,ELLIPSE,Pin,good
245,ELLIPSE,Lötung,good
246,ELLIPSE,Lötung,good
247,ELLIPSE,Lötung,good
248,ELLIPSE,Lötung,good
249,ELLIPSE,Lötung,good
250,ELLIPSE,Pin,good
251,ELLIPSE,Lötung,good
252,ELLIPSE,Lötung,good
253,ELLIPSE,Pin,good
254,ELLIPSE,Lötung,good
255,ELLIPSE,Lötung,good
256,ELLIPSE,Lötung,good
257,ELLIPSE,Pin,good
258,ELLIPSE,Lötung,good
259,ELLIPSE,Lötung,good
260,ELLIPSE,Lötung,good
261,ELLIPSE,Lötung,good
262,ELLIPSE,Lötung,good
263,ELLIPSE,Pin,good
264,ELLIPSE,Lötung,good
265,ELLIPSE,Lötung,good
266,ELLIPSE,Lötung,good
267,ELLIPSE,Lötung,good
268,ELLIPSE,Lötung,good
269,ELLIPSE,Lötung,good
270,ELLIPSE,Lötung,good
271,ELLIPSE,Lötung,good
272,ELLIPSE,Lötung,good
273,ELLIPSE,Pin,good
274,ELLIPSE,Pin,good
275,ELLIPSE,Pin,good
276,ELLIPSE,Pin,good
277,ELLIPSE,Lötung,good
278,ELLIPSE,Pin,good
279,ELLIPSE,Lötung,good
280,ELLIPSE,Pin,good
281,ELLIPSE,Lötung,good
282,ELLIPSE,Lötung,good
283,ELLIPSE,Pin,good
284,ELLIPSE,Pin,good
285,ELLIPSE,Pin,good
286,ELLIPSE,Pin,good
287,ELLIPSE,Pin,good
288,ELLIPSE,Pin,good
289,ELLIPSE,Pin,good
290,ELLIPSE,Pin,good
291,ELLIPSE,Pin,good
292,ELLIPSE,Pin,good
293,ELLIPSE,Pin,good
294,ELLIPSE,Pin,good
295,ELLIPSE,Pin,good
296,ELLIPSE,Pin,good
297,ELLIPSE,Pin,good
298,ELLIPSE,Pin,good
299,ELLIPSE,Lötung,good
300,ELLIPSE,Lötung,good
301,ELLIPSE,Lötung,good
302,ELLIPSE,Lötung,good
303,ELLIPSE,Pin,good
304,ELLIPSE,Pin,good
305,ELLIPSE,Pin,good
306,ELLIPSE,Pin,good
307,ELLIPSE,Lötung,good
308,ELLIPSE,Lötung,good
309,ELLIPSE,Lötung,good
310,ELLIPSE,Lötung,good
311,ELLIPSE,Lötung,good
312,ELLIPSE,Lötung,good
313,ELLIPSE,Pin,good
314,ELLIPSE,Pin,good
315,ELLIPSE,Lötung,good
316,ELLIPSE,Lötung,good
317,ELLIPSE,Pin,good
318,ELLIPSE,Pin,good
319,ELLIPSE,Pin,good
320,ELLIPSE,Pin,good
321,ELLIPSE,Pin,good
322,ELLIPSE,Pin,good
323,ELLIPSE,Pin,good
324,ELLIPSE,Pin,good
325,ELLIPSE,Pin,good
326,ELLIPSE,Pin,good
327,ELLIPSE,Pin,good
328,ELLIPSE,Pin,good
329,ELLIPSE,Pin,good
330,ELLIPSE,Pin,good
331,ELLIPSE,Lötung,good
332,ELLIPSE,Lötung,good
333,ELLIPSE,Lötung,good
334,ELLIPSE,Lötung,good
335,ELLIPSE,Lötung,good
336,ELLIPSE,Lötung,good
337,ELLIPSE,Lötung,good
338,ELLIPSE,Lötung,good
339,ELLIPSE,Lötung,good
340,ELLIPSE,Lötung,good
341,ELLIPSE,Lötung,good
342,ELLIPSE,Lötung,good
343,ELLIPSE,Lötung,good
344,ELLIPSE,Pin,good
345,ELLIPSE,Pin,good
346,ELLIPSE,Pin,good
347,ELLIPSE,Pin,good
348,ELLIPSE,Pin,good
349,ELLIPSE,Lötung,good
350,ELLIPSE,Pin,THT Bauteil fehlt
351,ELLIPSE,Pin,THT Bauteil fehlt
352,ELLIPSE,Klemmträger verlötet,Pseudofehler
353,ELLIPSE,Pin,Pseudofehler
354,ELLIPSE,Pin,Pseudofehler
355,ELLIPSE,Pin,Pseudofehler
356,ELLIPSE,Klemmträger verlötet,Pseudofehler
357,ELLIPSE,Klemmträger verlötet,Pseudofehler
358,RECT,Lotperle,THT Loetstelle offen
359,ELLIPSE,Klemmträger verlötet,THT Loetstelle offen
360,RECT,Lotperle,THT Loetstelle offen
361,RECT,Lotperle,THT Loetstelle offen
362,RECT,Lotperle,THT Loetstelle offen
363,RECT,Lotperle,THT Loetstelle offen
364,ELLIPSE,Klemmträger verlötet,THT Loetstelle offen
365,RECT,Lotperle,THT Loetstelle offen
366,RECT,Lotperle,THT Loetstelle offen
367,RECT,Lotperle,THT Loetstelle offen
368,ELLIPSE,Klemmträger verlötet,THT Loetstelle offen
369,RECT,Lotperle,THT Loetstelle offen
370,ELLIPSE,Klemmträger verlötet,THT Bauteil versetzt
371,RECT,Lotperle,THT Bauteil verpolt
372,RECT,Lotperle,THT Bauteil mechan beschaedigt
373,RECT,Lotperle,THT Bauteil Montage falsch
374,RECT,Lotperle,THT Bauteil falsch
375,RECT,Lotperle,THT Bauteil fehlt
376,RECT,Lotperle,THT Bauteil fehlt
377,ELLIPSE,Klemmträger verlötet,THT Bauteil Montage falsch
378,RECT,Lotperle,THT Bauteil falsch
379,RECT,Lotperle,THT Loetstelle offen
380,RECT,Lotperle,THT Loetstelle offen
381,RECT,Lotperle,THT Loetstelle offen
382,RECT,Lotperle,THT Loetstelle offen
383,RECT,Lotperle,THT Loetstelle offen
384,RECT,Lotperle,THT Loetstelle offen
385,RECT,Lotperle,THT Loetstelle offen
386,RECT,Lotperle,THT Loetstelle offen
387,RECT,Lotperle,THT Loetstelle offen
388,ELLIPSE,Klemmträger verlötet,THT Loetstelle offen
389,RECT,Lotperle,THT Loetstelle offen
390,RECT,Lotperle,THT Loetstelle offen
391,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
392,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
393,RECT,Lotperle,THT Bauteil liegt nicht auf
394,RECT,Lotperle,THT Bauteil liegt nicht auf
395,RECT,Lotperle,THT Bauteil liegt nicht auf
396,RECT,Lotperle,THT Bauteil liegt nicht auf
397,RECT,Lotperle,THT Bauteil liegt nicht auf
398,RECT,Lotperle,THT Loetdurchstieg mangelhaft
399,RECT,Lotperle,THT Loetdurchstieg mangelhaft
400,RECT,Lotperle,THT Loetdurchstieg mangelhaft
401,ELLIPSE,Klemmträger verlötet,THT Loetdurchstieg mangelhaft
402,ELLIPSE,Klemmträger verlötet,good
403,ELLIPSE,Klemmträger verlötet,good
404,RECT,Lotperle,good
405,RECT,Lotperle,THT Bauteil liegt nicht auf
406,RECT,Lotperle,THT Bauteil liegt nicht auf
407,RECT,Lotperle,THT Bauteil liegt nicht auf
408,RECT,Lotperle,THT Bauteil liegt nicht auf
409,ELLIPSE,Klemmträger verlötet,THT Loetdurchstieg mangelhaft
410,RECT,Lotperle,THT Loetdurchstieg mangelhaft
411,RECT,Lotperle,THT Loetdurchstieg mangelhaft
412,RECT,Lotperle,THT Loetdurchstieg mangelhaft
413,RECT,Lotperle,THT Loetdurchstieg mangelhaft
414,RECT,Lotperle,THT Loetdurchstieg mangelhaft
415,RECT,Lotperle,THT Bauteil liegt nicht auf
416,RECT,Lotperle,THT Bauteil liegt nicht auf
417,RECT,Lotperle,THT Bauteil liegt nicht auf
418,RECT,Lotperle,THT Bauteil fehlt
419,RECT,Lotperle,THT Bauteil fehlt
420,RECT,Lotperle,THT Bauteil fehlt
421,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
422,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
423,RECT,Lotperle,THT Bauteil fehlt
424,RECT,Lotperle,THT Bauteil fehlt
425,RECT,Lotperle,THT Bauteil liegt nicht auf
426,RECT,Lotperle,THT Bauteil liegt nicht auf
427,RECT,Lotperle,THT Bauteil liegt nicht auf
428,RECT,Lotperle,THT Bauteil liegt nicht auf
429,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
430,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
431,ELLIPSE,Klemmträger verlötet,good
432,ELLIPSE,Klemmträger verlötet,good
433,RECT,Lotperle,good
434,ELLIPSE,Klemmträger verlötet,good
435,RECT,Lotperle,good
436,RECT,Lotperle,good
437,RECT,Lotperle,THT Loetdurchstieg mangelhaft
438,RECT,Lotperle,THT Loetdurchstieg mangelhaft
439,RECT,Lotperle,THT Loetdurchstieg mangelhaft
440,RECT,Lotperle,THT Loetdurchstieg mangelhaft
441,RECT,Lotperle,THT Loetdurchstieg mangelhaft
442,RECT,Lotperle,THT Loetdurchstieg mangelhaft
443,RECT,Lotperle,THT Loetdurchstieg mangelhaft
444,RECT,Lotperle,THT Bauteil liegt nicht auf
445,RECT,Lotperle,THT Bauteil liegt nicht auf
446,RECT,Lotperle,THT Bauteil liegt nicht auf
447,RECT,Lotperle,THT Bauteil liegt nicht auf
448,RECT,Lotperle,THT Bauteil liegt nicht auf
449,RECT,Lotperle,THT Bauteil liegt nicht auf
450,RECT,Lotperle,THT Bauteil liegt nicht auf
451,RECT,Lotperle,THT Bauteil liegt nicht auf
452,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
453,RECT,Lotperle,THT Bauteil liegt nicht auf
454,RECT,Lotperle,THT Bauteil liegt nicht auf
455,RECT,Lotperle,THT Bauteil liegt nicht auf
456,RECT,Lotperle,THT Bauteil liegt nicht auf
457,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
458,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
459,RECT,Lotperle,THT Bauteil liegt nicht auf
460,RECT,Lotperle,THT Bauteil liegt nicht auf
461,RECT,Lotperle,THT Bauteil liegt nicht auf
462,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
463,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
464,RECT,Lotperle,THT Bauteil liegt nicht auf
465,RECT,Lotperle,THT Bauteil liegt nicht auf
466,RECT,Lotperle,THT Bauteil liegt nicht auf
467,RECT,Lotperle,THT Bauteil liegt nicht auf
468,RECT,Lotperle,THT Bauteil fehlt
469,RECT,Lotperle,THT Bauteil fehlt
470,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
471,RECT,Lotperle,THT Bauteil fehlt
472,RECT,Lotperle,THT Bauteil fehlt
473,RECT,Lotperle,THT Bauteil fehlt
474,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
475,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
476,RECT,Lotperle,THT Bauteil liegt nicht auf
477,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
478,ELLIPSE,Klemmträger verlötet,THT Loetdurchstieg mangelhaft
479,ELLIPSE,Klemmträger verlötet,THT Loetdurchstieg mangelhaft
480,ELLIPSE,Klemmträger verlötet,THT Loetdurchstieg mangelhaft
481,RECT,Lotperle,THT Bauteil liegt nicht auf
482,RECT,Lotperle,THT Bauteil liegt nicht auf
483,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
484,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
485,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
486,RECT,Lotperle,THT Bauteil liegt nicht auf
487,RECT,Lotperle,THT Bauteil liegt nicht auf
488,RECT,Lotperle,THT Bauteil liegt nicht auf
489,RECT,Lotperle,THT Bauteil liegt nicht auf
490,RECT,Lotperle,THT Bauteil liegt nicht auf
491,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
492,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
493,RECT,Lotperle,THT Bauteil liegt nicht auf
494,RECT,Lotperle,THT Bauteil liegt nicht auf
495,RECT,Lotperle,THT Bauteil liegt nicht auf
496,RECT,Lotperle,THT Bauteil liegt nicht auf
497,RECT,Lotperle,THT Bauteil liegt nicht auf
498,RECT,Lotperle,THT Bauteil liegt nicht auf
499,RECT,Lotperle,THT Bauteil liegt nicht auf
500,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
501,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
502,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
503,RECT,Lotperle,THT Bauteil fehlt
504,RECT,Lotperle,THT Bauteil fehlt
505,RECT,Lotperle,THT Bauteil fehlt
506,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
507,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
508,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
509,RECT,Lotperle,THT Bauteil liegt nicht auf
510,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
511,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
512,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
513,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
514,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
515,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
516,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
517,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
518,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
519,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
520,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
521,RECT,Lotperle,THT Bauteil fehlt
522,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
523,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
524,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
525,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
526,RECT,Lotperle,THT Bauteil fehlt
527,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
528,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
529,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
530,RECT,Lotperle,THT Bauteil fehlt
531,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
532,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
533,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
534,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
535,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
536,RECT,Lotperle,THT Bauteil fehlt
537,RECT,Lotperle,THT Bauteil fehlt
538,RECT,Lotperle,THT Bauteil fehlt
539,RECT,Lotperle,THT Bauteil fehlt
540,RECT,Lotperle,THT Bauteil fehlt
541,RECT,Lotperle,THT Bauteil liegt nicht auf
542,RECT,Lotperle,THT Bauteil liegt nicht auf
543,RECT,Lotperle,THT Bauteil liegt nicht auf
544,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
545,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
546,RECT,Lotperle,THT Bauteil fehlt
547,RECT,Lotperle,THT Bauteil fehlt
548,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
549,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
550,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
551,RECT,Lotperle,THT Bauteil fehlt
552,RECT,Lotperle,THT Bauteil fehlt
553,RECT,Lotperle,THT Bauteil fehlt
554,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
555,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
556,RECT,Lotperle,THT Bauteil fehlt
557,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
558,RECT,Lotperle,THT Bauteil liegt nicht auf
559,RECT,Lotperle,THT Bauteil liegt nicht auf
560,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
561,RECT,Lotperle,THT Bauteil fehlt
562,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
563,RECT,Lotperle,THT Bauteil fehlt
564,RECT,Lotperle,THT Bauteil fehlt
565,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
566,RECT,Lotperle,THT Bauteil fehlt
567,RECT,Lotperle,THT Bauteil fehlt
568,RECT,Lotperle,THT Bauteil fehlt
569,RECT,Lotperle,THT Bauteil fehlt
570,RECT,Lotperle,THT Bauteil fehlt
571,RECT,Lotperle,THT Bauteil fehlt
572,RECT,Lotperle,THT Bauteil fehlt
573,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
574,ELLIPSE,Klemmträger verlötet,THT Bauteil fehlt
575,RECT,Lotperle,THT Bauteil fehlt
576,RECT,Lotperle,THT Bauteil fehlt
577,RECT,Lotperle,THT Bauteil fehlt
578,RECT,Lotperle,THT Bauteil liegt nicht auf
579,ELLIPSE,Klemmträger verlötet,THT Bauteil liegt nicht auf
580,RECT,Lotperle,THT Bauteil liegt nicht auf
