imageIndex,typ,errText,errorClassCombined
4241,ELLIPSE,Pin,THT Bauteil liegt nicht auf
3197,ELLIPSE,Meniskus,good
2583,ELLIPSE,Lötung,good
1665,ELLIPSE,Pin,good
1912,ELLIPSE,Meniskus,good
5037,ELLIPSE,Pin,good
4992,ELLIPSE,Pin,good
1961,ELLIPSE,Pin,good
479,ELLIPSE,Pin,good
304,RECT,Lotperle,THT Loetbruecke
3873,ELLIPSE,Lötung,good
1495,ELLIPSE,Meniskus,THT Loetstelle offen
16,RECT,Lotperle,THT Loetbruecke
1677,ELLIPSE,Lötung,THT Loetstelle offen
3848,ELLIPSE,Meniskus,good
4115,ELLIPSE,Meniskus,good
3951,ELLIPSE,Meniskus,good
3178,ELLIPSE,Meniskus,good
3036,ELLIPSE,Pin,good
3300,ELLIPSE,no solder,good
4292,ELLIPSE,Pin,good
2484,ELLIPSE,Pin,good
2736,ELLIPSE,Lötung,THT Bauteil fehlt
3087,ELLIPSE,Pin,good
149,RECT,Lotperle,THT Loetbruecke
3748,ELLIPSE,Pin,good
1615,ELLIPSE,Pin,good
245,RECT,Lotperle,good
156,RECT,Lotperle,THT Loetbruecke
4960,ELLIPSE,Meniskus,good
3771,ELLIPSE,Pin,good
5190,ELLIPSE,Meniskus,good
4493,ELLIPSE,Pin,good
4244,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4037,ELLIPSE,Pin,good
4317,ELLIPSE,Pin,good
4251,ELLIPSE,Pin,THT Bauteil liegt nicht auf
90,RECT,Lotperle,THT Loetbruecke
1394,ELLIPSE,Pin,good
4838,ELLIPSE,Meniskus,good
1187,ELLIPSE,Lötung,THT Bauteil fehlt
4382,ELLIPSE,Pin,good
2928,ELLIPSE,Lötung,good
2282,ELLIPSE,Meniskus,good
1681,ELLIPSE,Meniskus,THT Loetstelle offen
3717,ELLIPSE,Lötung,good
225,RECT,Lotperle,good
2410,ELLIPSE,Lötung,good
622,ELLIPSE,Pin,good
4431,ELLIPSE,Pin,good
4504,ELLIPSE,Lötung,good
3781,ELLIPSE,Meniskus,good
4320,ELLIPSE,Meniskus,good
3762,ELLIPSE,Meniskus,good
3500,ELLIPSE,Klemmträger verlötet,good
1924,ELLIPSE,Pin,good
3735,ELLIPSE,Pin,good
5003,ELLIPSE,Pin,good
893,ELLIPSE,Klemmträger verlötet,good
3823,ELLIPSE,Meniskus,good
1947,ELLIPSE,Klemmträger verlötet,good
4825,ELLIPSE,Meniskus,good
3569,ELLIPSE,Meniskus,good
5182,ELLIPSE,Lötung,good
546,ELLIPSE,Lötung,good
900,ELLIPSE,Pin,good
2878,ELLIPSE,Meniskus,good
2837,ELLIPSE,Meniskus,THT Bauteil fehlt
4164,ELLIPSE,Lötung,good
144,RECT,Lotperle,THT Loetbruecke
1487,ELLIPSE,Lötung,THT Loetstelle offen
4648,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
2960,ELLIPSE,Pin,good
3024,ELLIPSE,Meniskus,good
269,RECT,Lotperle,THT Loetbruecke
4184,ELLIPSE,Pin,good
2890,ELLIPSE,Lötung,good
3787,ELLIPSE,Pin,good
2220,ELLIPSE,Meniskus,good
1473,ELLIPSE,Lötung,good
215,RECT,Lotperle,good
40,RECT,Lotperle,THT Loetbruecke
4335,ELLIPSE,Lötung,good
4545,ELLIPSE,Pin,good
3548,ELLIPSE,Meniskus,good
834,ELLIPSE,Pin,good
3038,ELLIPSE,Lötung,good
3987,ELLIPSE,Meniskus,good
1543,ELLIPSE,Meniskus,THT Loetstelle offen
2007,ELLIPSE,Pin,good
4931,ELLIPSE,Pin,good
184,RECT,Lotperle,good
1760,ELLIPSE,Meniskus,good
3834,ELLIPSE,Pin,good
4705,ELLIPSE,Klemmträger verlötet,good
844,ELLIPSE,Pin,good
4163,ELLIPSE,Pin,good
3202,ELLIPSE,Lötung,good
3143,ELLIPSE,Pin,good
4555,ELLIPSE,Lötung,THT Loetstelle offen
1870,ELLIPSE,Meniskus,good
3127,ELLIPSE,Meniskus,good
595,ELLIPSE,Lötung,good
3040,ELLIPSE,Meniskus,good
2202,ELLIPSE,Meniskus,good
1934,ELLIPSE,Pin,good
2477,ELLIPSE,Meniskus,good
750,ELLIPSE,Meniskus,good
240,RECT,Lotperle,good
873,ELLIPSE,Lötung,good
4446,ELLIPSE,Meniskus,good
3543,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
2236,ELLIPSE,Klemmträger verlötet,good
4220,ELLIPSE,Pin,good
3911,ELLIPSE,Pin,good
1784,ELLIPSE,Klemmträger verlötet,good
728,ELLIPSE,Pin,good
1558,ELLIPSE,Pin,good
3219,ELLIPSE,no solder,good
3409,ELLIPSE,Pin,good
1862,ELLIPSE,Lötung,good
3273,ELLIPSE,Pin,good
4587,ELLIPSE,Pin,THT Bauteil fehlt
3155,ELLIPSE,Pin,good
54,RECT,Lotperle,THT Loetbruecke
1536,ELLIPSE,Pin,good
2251,ELLIPSE,Lötung,good
2337,ELLIPSE,Pin,good
3402,ELLIPSE,Pin,good
3059,ELLIPSE,Klemmträger verlötet,good
110,RECT,Lotperle,good
4137,ELLIPSE,Pin,THT Loetst.Form mangelhaft
4066,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
2822,ELLIPSE,Meniskus,good
3365,ELLIPSE,Pin,good
2238,ELLIPSE,Klemmträger verlötet,good
582,ELLIPSE,Klemmträger verlötet,good
4232,ELLIPSE,Pin,good
2213,ELLIPSE,Pin,good
2705,ELLIPSE,Meniskus,THT Loetstelle offen
3491,ELLIPSE,Klemmträger verlötet,good
1455,ELLIPSE,Pin,good
1943,ELLIPSE,Pin,good
5014,ELLIPSE,Lötung,good
3623,ELLIPSE,Pin,good
1458,ELLIPSE,Pin,THT Bauteil fehlt
336,RECT,Lotperle,good
2764,ELLIPSE,Pin,THT Bauteil fehlt
661,ELLIPSE,Meniskus,good
2738,ELLIPSE,Lötung,THT Bauteil fehlt
3465,ELLIPSE,Pin,good
3371,ELLIPSE,Klemmträger verlötet,good
2936,ELLIPSE,Meniskus,good
878,ELLIPSE,Pin,good
4904,ELLIPSE,Pin,good
5129,ELLIPSE,Klemmträger verlötet,good
2268,ELLIPSE,Meniskus,good
2846,ELLIPSE,Pin,THT Bauteil fehlt
3414,ELLIPSE,Pin,good
2929,ELLIPSE,Lötung,good
733,ELLIPSE,Lötung,good
1457,ELLIPSE,Pin,THT Bauteil fehlt
1544,ELLIPSE,Meniskus,THT Loetstelle offen
4896,ELLIPSE,Meniskus,good
4728,ELLIPSE,Lötung,good
4128,ELLIPSE,Meniskus,good
2052,ELLIPSE,Meniskus,good
3161,ELLIPSE,Pin,good
5124,ELLIPSE,Pin,good
3482,ELLIPSE,Pin,good
1048,ELLIPSE,Pin,good
4810,ELLIPSE,Meniskus,good
1433,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
1078,ELLIPSE,Meniskus,THT Bauteil fehlt
5099,ELLIPSE,Meniskus,good
2470,ELLIPSE,Lötung,good
1712,ELLIPSE,Pin,THT Bauteil fehlt
4735,ELLIPSE,Lötung,THT Loetstelle offen
3375,ELLIPSE,Pin,good
4638,ELLIPSE,Pin,THT Bauteil liegt nicht auf
849,ELLIPSE,Meniskus,good
4891,ELLIPSE,Meniskus,good
3249,ELLIPSE,no solder,good
888,ELLIPSE,Pin,good
3798,ELLIPSE,Lötung,THT Bauteil fehlt
2101,ELLIPSE,Pin,good
4597,ELLIPSE,Pin,THT Bauteil fehlt
3034,ELLIPSE,Lötung,good
4177,ELLIPSE,Pin,good
654,ELLIPSE,Pin,good
117,RECT,Lotperle,good
5175,ELLIPSE,Klemmträger verlötet,good
1462,ELLIPSE,Pin,THT Bauteil fehlt
4750,ELLIPSE,Klemmträger verlötet,good
1058,ELLIPSE,Lötung,good
3645,ELLIPSE,Pin,THT Loetstelle offen
3906,ELLIPSE,Pin,good
5053,ELLIPSE,Meniskus,good
3341,ELLIPSE,Pin,good
2360,ELLIPSE,Pin,good
4430,ELLIPSE,Pin,good
917,ELLIPSE,Pin,good
466,RECT,Lotperle,good
2216,ELLIPSE,Klemmträger verlötet,good
2163,ELLIPSE,Meniskus,good
1090,ELLIPSE,Pin,good
965,ELLIPSE,Klemmträger verlötet,good
4729,ELLIPSE,Meniskus,good
1053,ELLIPSE,Meniskus,THT Loetstelle offen
2679,ELLIPSE,Lötung,good
259,RECT,Lotperle,good
237,RECT,Lotperle,good
1680,ELLIPSE,Lötung,THT Loetstelle offen
592,ELLIPSE,Klemmträger verlötet,good
2702,ELLIPSE,Meniskus,THT Loetstelle offen
4293,ELLIPSE,Meniskus,good
4975,ELLIPSE,Meniskus,good
1465,ELLIPSE,Pin,good
3334,ELLIPSE,Meniskus,good
1259,ELLIPSE,Lötung,good
4749,ELLIPSE,Klemmträger verlötet,good
4266,ELLIPSE,Meniskus,good
3683,ELLIPSE,Pin,good
1441,ELLIPSE,Pin,good
4530,ELLIPSE,Meniskus,THT Loetstelle offen
4846,ELLIPSE,Meniskus,good
3891,ELLIPSE,Meniskus,good
4529,ELLIPSE,Pin,THT Loetstelle offen
4363,ELLIPSE,Meniskus,good
3485,ELLIPSE,Klemmträger verlötet,good
3495,ELLIPSE,Meniskus,good
4758,ELLIPSE,Pin,good
3310,ELLIPSE,Klemmträger verlötet,good
463,RECT,Lotperle,good
1952,ELLIPSE,Lötung,good
2652,ELLIPSE,Meniskus,good
2168,ELLIPSE,Meniskus,good
2169,ELLIPSE,Klemmträger verlötet,good
2020,ELLIPSE,Klemmträger verlötet,good
4886,ELLIPSE,Meniskus,good
446,RECT,Lotperle,THT Loetbruecke
975,ELLIPSE,Lötung,good
3263,ELLIPSE,Meniskus,good
4918,ELLIPSE,Pin,good
3655,ELLIPSE,Pin,THT Loetstelle offen
1355,ELLIPSE,Meniskus,good
4588,ELLIPSE,Pin,THT Bauteil fehlt
3745,ELLIPSE,Lötung,good
4174,ELLIPSE,Pin,good
2296,ELLIPSE,Pin,good
3644,ELLIPSE,Meniskus,THT Loetstelle offen
2371,ELLIPSE,Pin,good
2063,ELLIPSE,Lötung,good
1638,ELLIPSE,Pin,good
920,ELLIPSE,Lötung,good
942,ELLIPSE,Pin,good
3925,ELLIPSE,Pin,good
4158,ELLIPSE,Meniskus,good
84,RECT,Lotperle,THT Loetbruecke
3146,ELLIPSE,Pin,good
3520,ELLIPSE,no solder,good
2082,ELLIPSE,Meniskus,good
3926,ELLIPSE,Pin,good
4847,ELLIPSE,Meniskus,good
1093,ELLIPSE,Pin,good
1863,ELLIPSE,Meniskus,good
3478,ELLIPSE,Meniskus,good
2323,ELLIPSE,Pin,good
1284,ELLIPSE,Lötung,good
1134,ELLIPSE,Lötung,THT Bauteil fehlt
2713,ELLIPSE,Meniskus,THT Bauteil fehlt
276,RECT,Lotperle,THT Loetbruecke
3232,ELLIPSE,no solder,good
3431,ELLIPSE,Pin,good
1551,ELLIPSE,Meniskus,good
2802,ELLIPSE,Lötung,THT Bauteil fehlt
911,ELLIPSE,Pin,good
4903,ELLIPSE,Meniskus,good
3275,ELLIPSE,Klemmträger verlötet,good
3689,ELLIPSE,Pin,THT Bauteil fehlt
