imageIndex,typ,errText,errorClassCombined
2338,ELLIPSE,Klemmträger verlötet,good
565,ELLIPSE,Meniskus,good
533,ELLIPSE,Pin,good
4927,ELLIPSE,Meniskus,good
4378,ELLIPSE,Lötung,good
153,RECT,Lotperle,THT Loetbruecke
3119,ELLIPSE,Meniskus,good
4983,ELLIPSE,Pin,good
2110,ELLIPSE,Klemmträger verlötet,good
1616,ELLIPSE,Pin,good
3412,ELLIPSE,no solder,good
2945,ELLIPSE,Pin,good
2847,ELLIPSE,Pin,THT Bauteil fehlt
4989,ELLIPSE,Meniskus,good
1747,ELLIPSE,Pin,good
3829,ELLIPSE,Meniskus,good
1893,ELLIPSE,Klemmträger verlötet,good
3890,ELLIPSE,Lötung,good
3856,ELLIPSE,Meniskus,good
1953,ELLIPSE,Pin,good
2517,ELLIPSE,Pin,good
2102,ELLIPSE,Pin,good
845,ELLIPSE,Klemmträger verlötet,good
2604,ELLIPSE,Meniskus,good
2956,ELLIPSE,Pin,good
637,ELLIPSE,Meniskus,good
605,ELLIPSE,Pin,good
2917,ELLIPSE,Pin,good
4692,ELLIPSE,Pin,good
246,RECT,Lotperle,good
3220,ELLIPSE,no solder,good
4996,ELLIPSE,Pin,good
2704,ELLIPSE,Meniskus,THT Loetstelle offen
3841,ELLIPSE,Lötung,good
4684,ELLIPSE,Lötung,good
2422,ELLIPSE,Pin,good
2274,ELLIPSE,Klemmträger verlötet,good
1044,ELLIPSE,Pin,good
1603,ELLIPSE,Pin,good
3738,ELLIPSE,Meniskus,good
884,ELLIPSE,Pin,good
2455,ELLIPSE,Meniskus,good
2614,ELLIPSE,Meniskus,good
2761,ELLIPSE,Meniskus,THT Bauteil fehlt
4259,ELLIPSE,Pin,good
1360,ELLIPSE,Lötung,good
650,ELLIPSE,Pin,good
2759,ELLIPSE,Pin,THT Bauteil fehlt
2944,ELLIPSE,Pin,good
4488,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
1706,ELLIPSE,Meniskus,THT Bauteil fehlt
3422,ELLIPSE,Meniskus,good
2364,ELLIPSE,Meniskus,good
2731,ELLIPSE,Lötung,THT Bauteil fehlt
2818,ELLIPSE,Meniskus,THT Bauteil fehlt
2206,ELLIPSE,Meniskus,good
910,ELLIPSE,Pin,good
5072,ELLIPSE,Lötung,good
3914,ELLIPSE,Pin,good
562,ELLIPSE,Meniskus,good
174,RECT,Lotperle,THT Loetbruecke
4357,ELLIPSE,Meniskus,good
2767,ELLIPSE,Lötung,THT Bauteil fehlt
962,ELLIPSE,Pin,good
1560,ELLIPSE,Lötung,THT Loetstelle offen
1539,ELLIPSE,Lötung,good
2310,ELLIPSE,Pin,good
1735,ELLIPSE,Pin,good
1800,ELLIPSE,Pin,good
1957,ELLIPSE,Pin,good
5015,ELLIPSE,Klemmträger verlötet,good
540,ELLIPSE,Meniskus,good
2472,ELLIPSE,Meniskus,good
1026,ELLIPSE,Lötung,good
5172,ELLIPSE,Meniskus,good
4457,ELLIPSE,Pin,good
1506,ELLIPSE,Lötung,good
3160,ELLIPSE,Meniskus,good
4752,ELLIPSE,Lötung,good
2292,ELLIPSE,Meniskus,good
1129,ELLIPSE,Pin,good
597,ELLIPSE,Pin,good
4786,ELLIPSE,Lötung,good
1227,ELLIPSE,Pin,good
2112,ELLIPSE,Meniskus,good
4513,ELLIPSE,Pin,THT Loetstelle offen
830,ELLIPSE,Meniskus,good
2591,ELLIPSE,Lötung,good
782,ELLIPSE,Pin,THT Bauteil liegt nicht auf
2554,ELLIPSE,Lötung,good
2115,ELLIPSE,Klemmträger verlötet,good
2889,ELLIPSE,Meniskus,good
3186,ELLIPSE,Lötung,good
3590,ELLIPSE,Meniskus,good
5094,ELLIPSE,Pin,good
4966,ELLIPSE,Klemmträger verlötet,good
5180,ELLIPSE,Meniskus,good
2046,ELLIPSE,Klemmträger verlötet,good
530,ELLIPSE,Lötung,good
2656,ELLIPSE,Meniskus,good
3274,ELLIPSE,Pin,good
3962,ELLIPSE,Lötung,good
988,ELLIPSE,Pin,good
683,ELLIPSE,Pin,THT Bauteil liegt nicht auf
135,RECT,Lotperle,good
4862,ELLIPSE,Meniskus,good
2141,ELLIPSE,Pin,good
4276,ELLIPSE,Pin,good
4263,ELLIPSE,Lötung,good
3106,ELLIPSE,Pin,good
2692,ELLIPSE,Meniskus,good
1838,ELLIPSE,Meniskus,good
1195,ELLIPSE,Pin,THT Bauteil fehlt
2122,ELLIPSE,Meniskus,good
2693,ELLIPSE,Meniskus,good
2923,ELLIPSE,Meniskus,good
337,RECT,Lotperle,good
3113,ELLIPSE,Lötung,good
3648,ELLIPSE,Pin,THT Loetstelle offen
1281,ELLIPSE,Pin,good
1967,ELLIPSE,Klemmträger verlötet,good
4338,ELLIPSE,Lötung,good
236,RECT,Lotperle,good
3652,ELLIPSE,Pin,THT Loetstelle offen
4910,ELLIPSE,Lötung,good
3498,ELLIPSE,Meniskus,good
5143,ELLIPSE,Meniskus,good
5192,ELLIPSE,Pin,good
4253,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4117,ELLIPSE,Lötung,good
1973,ELLIPSE,Pin,good
3267,ELLIPSE,Pin,good
3306,ELLIPSE,Pin,good
1585,ELLIPSE,Meniskus,good
4553,ELLIPSE,Lötung,THT Loetstelle offen
3428,ELLIPSE,no solder,good
3549,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4657,ELLIPSE,Meniskus,good
4850,ELLIPSE,Lötung,good
3312,ELLIPSE,Meniskus,good
1609,ELLIPSE,Pin,good
734,ELLIPSE,Pin,good
55,RECT,Lotperle,THT Loetbruecke
701,ELLIPSE,Meniskus,good
3327,ELLIPSE,Meniskus,good
3188,ELLIPSE,Lötung,good
343,RECT,Lotperle,good
1493,ELLIPSE,Pin,THT Loetstelle offen
2920,ELLIPSE,Klemmträger verlötet,good
3108,ELLIPSE,Lötung,good
3975,ELLIPSE,Meniskus,good
1599,ELLIPSE,Pin,good
370,RECT,Lotperle,THT Loetbruecke
3191,ELLIPSE,Meniskus,good
1851,ELLIPSE,Pin,good
1887,ELLIPSE,Pin,good
4242,ELLIPSE,Pin,THT Bauteil liegt nicht auf
977,ELLIPSE,Meniskus,good
2028,ELLIPSE,Lötung,good
2658,ELLIPSE,Meniskus,good
2172,ELLIPSE,Klemmträger verlötet,good
481,ELLIPSE,Meniskus,good
3344,ELLIPSE,no solder,good
1763,ELLIPSE,Meniskus,good
4998,ELLIPSE,Pin,good
4895,ELLIPSE,Pin,good
621,ELLIPSE,Pin,good
4613,ELLIPSE,Meniskus,THT Bauteil fehlt
4076,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
3547,ELLIPSE,Pin,good
4839,ELLIPSE,Pin,good
3230,ELLIPSE,Pin,good
4171,ELLIPSE,Lötung,good
1928,ELLIPSE,Lötung,good
4673,ELLIPSE,Meniskus,good
2615,ELLIPSE,Lötung,good
3020,ELLIPSE,Lötung,good
3991,ELLIPSE,Pin,good
4569,ELLIPSE,Meniskus,THT Loetstelle offen
4878,ELLIPSE,Lötung,good
5104,ELLIPSE,Pin,good
1425,ELLIPSE,Pin,good
3224,ELLIPSE,no solder,good
4703,ELLIPSE,Lötung,good
4001,ELLIPSE,Meniskus,good
4337,ELLIPSE,Lötung,good
488,ELLIPSE,Lötung,good
4057,ELLIPSE,Lötung,good
4824,ELLIPSE,Pin,good
2726,ELLIPSE,Pin,THT Bauteil fehlt
4792,ELLIPSE,Lötung,good
1580,ELLIPSE,Meniskus,good
797,ELLIPSE,Pin,THT Bauteil liegt nicht auf
2264,ELLIPSE,Klemmträger verlötet,good
773,ELLIPSE,Pin,good
3037,ELLIPSE,Meniskus,good
2655,ELLIPSE,Lötung,good
2832,ELLIPSE,Meniskus,THT Bauteil fehlt
4746,ELLIPSE,Meniskus,good
3833,ELLIPSE,Meniskus,good
3462,ELLIPSE,Pin,good
4353,ELLIPSE,Pin,good
3760,ELLIPSE,Meniskus,good
2662,ELLIPSE,Pin,good
1622,ELLIPSE,Pin,good
4155,ELLIPSE,Pin,good
165,RECT,Lotperle,THT Loetbruecke
1983,ELLIPSE,Klemmträger verlötet,good
1651,ELLIPSE,Lötung,good
2563,ELLIPSE,Klemmträger verlötet,good
1386,ELLIPSE,Lötung,good
2828,ELLIPSE,Pin,THT Bauteil fehlt
3015,ELLIPSE,Klemmträger verlötet,good
1302,ELLIPSE,Meniskus,good
4024,ELLIPSE,Lötung,good
87,RECT,Lotperle,THT Loetbruecke
3995,ELLIPSE,Pin,good
4486,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
5144,ELLIPSE,Pin,good
1897,ELLIPSE,Meniskus,good
2358,ELLIPSE,Lötung,good
3716,ELLIPSE,Meniskus,good
2637,ELLIPSE,Lötung,good
2729,ELLIPSE,Lötung,THT Bauteil fehlt
3315,ELLIPSE,Pin,good
4215,ELLIPSE,Meniskus,good
3825,ELLIPSE,Pin,good
850,ELLIPSE,Klemmträger verlötet,good
4478,ELLIPSE,Pin,THT Bauteil liegt nicht auf
1241,ELLIPSE,Lötung,good
3724,ELLIPSE,Lötung,good
1533,ELLIPSE,Pin,good
5113,ELLIPSE,Pin,good
108,RECT,Lotperle,good
2084,ELLIPSE,Meniskus,good
3330,ELLIPSE,Pin,good
1926,ELLIPSE,Lötung,good
886,ELLIPSE,Pin,good
3021,ELLIPSE,Pin,good
1152,ELLIPSE,Meniskus,good
2835,ELLIPSE,Meniskus,THT Bauteil fehlt
1344,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
3347,ELLIPSE,Pin,good
2766,ELLIPSE,Lötung,THT Bauteil fehlt
1273,ELLIPSE,Lötung,good
1395,ELLIPSE,Meniskus,THT Bauteil fehlt
2992,ELLIPSE,Pin,good
4325,ELLIPSE,Lötung,good
3600,ELLIPSE,Lötung,good
1145,ELLIPSE,Meniskus,THT Bauteil fehlt
4935,ELLIPSE,Meniskus,good
2851,ELLIPSE,Pin,good
1737,ELLIPSE,Meniskus,good
4990,ELLIPSE,Pin,good
1988,ELLIPSE,Lötung,good
3447,ELLIPSE,no solder,good
5188,ELLIPSE,Lötung,good
3697,ELLIPSE,Meniskus,good
581,ELLIPSE,Meniskus,good
5150,ELLIPSE,Pin,good
1248,ELLIPSE,Klemmträger verlötet,good
4191,ELLIPSE,Meniskus,good
4552,ELLIPSE,Lötung,THT Loetstelle offen
790,ELLIPSE,Pin,THT Bauteil liegt nicht auf
1703,ELLIPSE,Pin,THT Bauteil fehlt
3699,ELLIPSE,Meniskus,good
3723,ELLIPSE,Meniskus,good
3343,ELLIPSE,Klemmträger verlötet,good
3917,ELLIPSE,Pin,good
771,ELLIPSE,Pin,THT Bauteil liegt nicht auf
813,ELLIPSE,Meniskus,good
1403,ELLIPSE,Pin,THT Bauteil fehlt
623,ELLIPSE,Pin,good
1744,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
3221,ELLIPSE,Pin,good
4828,ELLIPSE,Meniskus,good
3185,ELLIPSE,Meniskus,good
1619,ELLIPSE,Pin,good
4105,ELLIPSE,Meniskus,good
3849,ELLIPSE,Meniskus,good
2743,ELLIPSE,Pin,THT Bauteil fehlt
4744,ELLIPSE,Meniskus,good
68,RECT,Lotperle,THT Loetbruecke
4677,ELLIPSE,Lötung,good
3847,ELLIPSE,Lötung,good
1002,ELLIPSE,Pin,good
1219,ELLIPSE,Pin,good
862,ELLIPSE,Pin,good
3314,ELLIPSE,Meniskus,good
2796,ELLIPSE,Meniskus,THT Bauteil fehlt
5073,ELLIPSE,Pin,good
1822,ELLIPSE,Pin,good
1818,ELLIPSE,Pin,good
2587,ELLIPSE,Klemmträger verlötet,good
3685,ELLIPSE,Pin,THT Bauteil fehlt
4436,ELLIPSE,Meniskus,good
5173,ELLIPSE,Meniskus,good
3464,ELLIPSE,Pin,good
4676,ELLIPSE,Meniskus,good
3460,ELLIPSE,Pin,good
4951,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4321,ELLIPSE,Pin,good
2771,ELLIPSE,Meniskus,THT Bauteil fehlt
1542,ELLIPSE,Meniskus,good
4011,ELLIPSE,Pin,good
1556,ELLIPSE,Meniskus,good
1349,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
1565,ELLIPSE,Pin,good
4000,ELLIPSE,Lötung,good
1960,ELLIPSE,Lötung,good
1632,ELLIPSE,Meniskus,good
3372,ELLIPSE,no solder,good
48,RECT,Lotperle,THT Loetbruecke
3702,ELLIPSE,Meniskus,good
2507,ELLIPSE,Lötung,good
4134,ELLIPSE,Lötung,good
2521,ELLIPSE,Meniskus,good
2368,ELLIPSE,Meniskus,good
3943,ELLIPSE,Lötung,good
1440,ELLIPSE,Pin,good
490,ELLIPSE,Meniskus,good
2299,ELLIPSE,Klemmträger verlötet,good
2858,ELLIPSE,Lötung,good
3126,ELLIPSE,Pin,good
3282,ELLIPSE,Pin,good
1843,ELLIPSE,Klemmträger verlötet,good
4202,ELLIPSE,Pin,good
1600,ELLIPSE,Pin,good
3399,ELLIPSE,no solder,good
1833,ELLIPSE,Pin,good
3542,ELLIPSE,Pin,THT Bauteil liegt nicht auf
1332,ELLIPSE,Lötung,good
2967,ELLIPSE,Lötung,good
1854,ELLIPSE,Pin,good
4050,ELLIPSE,Pin,THT Bauteil liegt nicht auf
513,ELLIPSE,Pin,good
3779,ELLIPSE,Meniskus,good
2078,ELLIPSE,Lötung,good
1511,ELLIPSE,Lötung,good
1987,ELLIPSE,Lötung,good
929,ELLIPSE,Pin,good
610,ELLIPSE,Meniskus,good
199,RECT,Lotperle,good
931,ELLIPSE,Klemmträger verlötet,good
459,RECT,Lotperle,good
4302,ELLIPSE,Pin,good
857,ELLIPSE,Lötung,good
4852,ELLIPSE,Meniskus,good
3010,ELLIPSE,Pin,good
2608,ELLIPSE,Lötung,good
5013,ELLIPSE,Pin,good
4616,ELLIPSE,Lötung,good
4797,ELLIPSE,Pin,good
3162,ELLIPSE,Pin,good
2833,ELLIPSE,Pin,THT Bauteil fehlt
547,ELLIPSE,Lötung,good
3513,ELLIPSE,Pin,good
1151,ELLIPSE,Meniskus,good
3152,ELLIPSE,Pin,good
1034,ELLIPSE,Pin,THT Bauteil liegt nicht auf
2573,ELLIPSE,Meniskus,good
2709,ELLIPSE,Meniskus,good
3591,ELLIPSE,Meniskus,good
2552,ELLIPSE,Pin,good
4118,ELLIPSE,Meniskus,good
56,RECT,Lotperle,THT Loetbruecke
3000,ELLIPSE,Pin,good
4393,ELLIPSE,Pin,good
437,RECT,Lotperle,THT Loetbruecke
4715,ELLIPSE,Meniskus,good
3923,ELLIPSE,Pin,good
805,ELLIPSE,Meniskus,good
1330,ELLIPSE,Lötung,good
2843,ELLIPSE,Pin,THT Bauteil fehlt
2109,ELLIPSE,Meniskus,good
2663,ELLIPSE,Meniskus,good
1630,ELLIPSE,Meniskus,THT Loetstelle offen
3643,ELLIPSE,Lötung,THT Loetstelle offen
3822,ELLIPSE,Meniskus,good
2294,ELLIPSE,Pin,good
1173,ELLIPSE,Lötung,good
1108,ELLIPSE,Meniskus,good
3063,ELLIPSE,Klemmträger verlötet,good
3291,ELLIPSE,Meniskus,good
2171,ELLIPSE,Pin,good
2311,ELLIPSE,Meniskus,good
4182,ELLIPSE,Meniskus,good
2500,ELLIPSE,Pin,good
4064,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
438,RECT,Lotperle,THT Loetbruecke
1597,ELLIPSE,Lötung,good
1653,ELLIPSE,Lötung,good
2817,ELLIPSE,Lötung,good
3047,ELLIPSE,Lötung,good
1060,ELLIPSE,Meniskus,good
4377,ELLIPSE,Meniskus,THT Bauteil fehlt
4369,ELLIPSE,Pin,THT Bauteil fehlt
2941,ELLIPSE,Klemmträger verlötet,good
1786,ELLIPSE,Meniskus,good
4013,ELLIPSE,Lötung,good
964,ELLIPSE,Lötung,good
3455,ELLIPSE,no solder,good
1508,ELLIPSE,Pin,good
5109,ELLIPSE,Meniskus,good
994,ELLIPSE,Pin,good
1147,ELLIPSE,Meniskus,THT Loetstelle offen
3531,ELLIPSE,Meniskus,good
27,RECT,Lotperle,THT Loetbruecke
1799,ELLIPSE,Klemmträger verlötet,good
1829,ELLIPSE,Pin,good
634,ELLIPSE,Meniskus,good
1501,ELLIPSE,Pin,THT Loetstelle offen
3904,ELLIPSE,Pin,good
3410,ELLIPSE,Meniskus,good
3784,ELLIPSE,Pin,good
4469,ELLIPSE,Pin,THT Bauteil liegt nicht auf
828,ELLIPSE,Pin,good
5039,ELLIPSE,Pin,good
1770,ELLIPSE,Pin,good
4265,ELLIPSE,Pin,good
3556,ELLIPSE,Meniskus,good
1156,ELLIPSE,Lötung,THT Loetstelle offen
2570,ELLIPSE,Pin,good
1240,ELLIPSE,Meniskus,good
1481,ELLIPSE,Lötung,THT Loetstelle offen
1839,ELLIPSE,Pin,good
2161,ELLIPSE,Pin,good
1464,ELLIPSE,Pin,good
4342,ELLIPSE,Pin,good
2149,ELLIPSE,Klemmträger verlötet,good
3818,ELLIPSE,Pin,good
485,ELLIPSE,Meniskus,good
4311,ELLIPSE,Lötung,good
1133,ELLIPSE,Lötung,THT Bauteil fehlt
4027,ELLIPSE,Pin,good
5197,ELLIPSE,Lötung,good
4511,ELLIPSE,Meniskus,good
4183,ELLIPSE,Meniskus,good
3243,ELLIPSE,Meniskus,good
3461,ELLIPSE,Meniskus,good
1290,ELLIPSE,Pin,good
2520,ELLIPSE,Lötung,good
1352,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
126,RECT,Lotperle,good
1675,ELLIPSE,Lötung,THT Loetstelle offen
657,ELLIPSE,Lötung,good
1538,ELLIPSE,Lötung,good
2883,ELLIPSE,Meniskus,good
4188,ELLIPSE,Lötung,good
1161,ELLIPSE,Pin,good
183,RECT,Lotperle,good
1521,ELLIPSE,Lötung,good
3793,ELLIPSE,Meniskus,good
3281,ELLIPSE,Meniskus,good
1035,ELLIPSE,Pin,THT Bauteil liegt nicht auf
2962,ELLIPSE,Meniskus,good
4403,ELLIPSE,Meniskus,good
1515,ELLIPSE,Meniskus,good
441,RECT,Lotperle,THT Loetbruecke
1823,ELLIPSE,Pin,good
2593,ELLIPSE,Meniskus,good
4111,ELLIPSE,Pin,good
1471,ELLIPSE,Lötung,good
5012,ELLIPSE,Meniskus,good
2636,ELLIPSE,Lötung,good
2706,ELLIPSE,Lötung,THT Loetstelle offen
1400,ELLIPSE,Pin,THT Bauteil fehlt
1362,ELLIPSE,Meniskus,good
305,RECT,Lotperle,THT Loetbruecke
4490,ELLIPSE,Meniskus,good
3209,ELLIPSE,Pin,good
1393,ELLIPSE,Meniskus,good
2451,ELLIPSE,Klemmträger verlötet,good
2907,ELLIPSE,Pin,good
399,RECT,Lotperle,THT Loetbruecke
630,ELLIPSE,Meniskus,good
1182,ELLIPSE,Pin,good
1383,ELLIPSE,Lötung,good
4787,ELLIPSE,Meniskus,good
1155,ELLIPSE,Klemmträger verlötet,good
4238,ELLIPSE,Pin,THT Bauteil liegt nicht auf
3279,ELLIPSE,Klemmträger verlötet,good
3339,ELLIPSE,Meniskus,good
2695,ELLIPSE,Pin,good
4364,ELLIPSE,Lötung,good
1205,ELLIPSE,Lötung,good
2328,ELLIPSE,Lötung,good
3529,ELLIPSE,Klemmträger verlötet,good
405,RECT,Lotperle,good
3728,ELLIPSE,Pin,good
1470,ELLIPSE,Pin,THT Bauteil liegt nicht auf
5177,ELLIPSE,Klemmträger verlötet,good
1115,ELLIPSE,Lötung,good
3283,ELLIPSE,Pin,good
4096,ELLIPSE,Meniskus,good
3323,ELLIPSE,Meniskus,good
4644,ELLIPSE,Pin,good
760,ELLIPSE,Lötung,THT Bauteil liegt nicht auf
4328,ELLIPSE,Meniskus,good
1904,ELLIPSE,Pin,good
1547,ELLIPSE,Lötung,good
4231,ELLIPSE,Meniskus,good
2009,ELLIPSE,Meniskus,good
1739,ELLIPSE,Lötung,THT Bauteil liegt nicht auf
1817,ELLIPSE,Lötung,good
2514,ELLIPSE,Meniskus,good
2374,ELLIPSE,Klemmträger verlötet,good
2182,ELLIPSE,Pin,good
5171,ELLIPSE,Pin,good
2118,ELLIPSE,Klemmträger verlötet,good
1461,ELLIPSE,Pin,THT Bauteil fehlt
2165,ELLIPSE,Klemmträger verlötet,good
4652,ELLIPSE,Pin,good
716,ELLIPSE,Pin,THT Bauteil liegt nicht auf
4270,ELLIPSE,Lötung,good
4397,ELLIPSE,Lötung,good
5055,ELLIPSE,Meniskus,good
1868,ELLIPSE,Pin,good
3918,ELLIPSE,Lötung,good
3630,ELLIPSE,Lötung,THT Loetstelle offen
1434,ELLIPSE,Lötung,good
1005,ELLIPSE,Lötung,good
4340,ELLIPSE,Pin,good
1963,ELLIPSE,Meniskus,good
1790,ELLIPSE,Klemmträger verlötet,good
2155,ELLIPSE,Pin,good
2804,ELLIPSE,Meniskus,good
389,RECT,Lotperle,THT Loetbruecke
770,ELLIPSE,Pin,good
2496,ELLIPSE,Pin,good
3140,ELLIPSE,Pin,good
430,RECT,Lotperle,THT Loetbruecke
600,ELLIPSE,Meniskus,good
1604,ELLIPSE,Meniskus,good
1629,ELLIPSE,Lötung,THT Loetstelle offen
2208,ELLIPSE,Pin,good
4426,ELLIPSE,Meniskus,good
3940,ELLIPSE,Lötung,good
2275,ELLIPSE,Lötung,good
39,RECT,Lotperle,THT Loetbruecke
4015,ELLIPSE,Klemmträger verlötet,good
4976,ELLIPSE,Meniskus,good
980,ELLIPSE,Pin,good
4956,ELLIPSE,Lötung,good
2170,ELLIPSE,Lötung,good
5107,ELLIPSE,Pin,good
644,ELLIPSE,Lötung,good
3746,ELLIPSE,Pin,good
4503,ELLIPSE,Pin,good
521,ELLIPSE,Pin,good
2013,ELLIPSE,Lötung,good
1682,ELLIPSE,Lötung,THT Loetstelle offen
2527,ELLIPSE,Pin,good
3384,ELLIPSE,Pin,good
3226,ELLIPSE,Pin,good
3057,ELLIPSE,Lötung,good
2502,ELLIPSE,Klemmträger verlötet,good
515,ELLIPSE,Meniskus,good
3415,ELLIPSE,no solder,good
2543,ELLIPSE,Pin,good
4508,ELLIPSE,Pin,good
1085,ELLIPSE,Klemmträger verlötet,good
4026,ELLIPSE,Lötung,good
4360,ELLIPSE,Meniskus,good
2968,ELLIPSE,Lötung,good
2309,ELLIPSE,Lötung,good
3993,ELLIPSE,Pin,good
4742,ELLIPSE,Pin,good
4412,ELLIPSE,Lötung,good
2230,ELLIPSE,Lötung,good
670,ELLIPSE,Pin,good
4107,ELLIPSE,Meniskus,good
777,ELLIPSE,Pin,THT Bauteil liegt nicht auf
1423,ELLIPSE,Pin,good
268,RECT,Lotperle,THT Loetbruecke
3994,ELLIPSE,Meniskus,good
3336,ELLIPSE,Pin,good
4461,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf
1959,ELLIPSE,Meniskus,good
3153,ELLIPSE,Meniskus,good
1598,ELLIPSE,Pin,good
4271,ELLIPSE,Pin,good
5074,ELLIPSE,Pin,good
1692,ELLIPSE,Meniskus,THT Loetstelle offen
3601,ELLIPSE,Lötung,good
1427,ELLIPSE,Pin,good
4288,ELLIPSE,Lötung,good
748,ELLIPSE,Lötung,good
3540,ELLIPSE,Lötung,THT Bauteil liegt nicht auf
1874,ELLIPSE,Pin,good
2361,ELLIPSE,Meniskus,good
1102,ELLIPSE,Lötung,good
2744,ELLIPSE,Meniskus,THT Bauteil fehlt
4073,ELLIPSE,Pin,good
4622,ELLIPSE,Meniskus,good
3534,ELLIPSE,Lötung,good
3860,ELLIPSE,Pin,good
544,ELLIPSE,Meniskus,good
2233,ELLIPSE,Lötung,good
4955,ELLIPSE,Pin,good
2139,ELLIPSE,Klemmträger verlötet,good
230,RECT,Lotperle,good
1910,ELLIPSE,Klemmträger verlötet,good
3083,ELLIPSE,Meniskus,good
3695,ELLIPSE,Pin,THT Bauteil fehlt
1046,ELLIPSE,Lötung,good
493,ELLIPSE,Pin,good
1384,ELLIPSE,Pin,good
4871,ELLIPSE,Meniskus,good
2302,ELLIPSE,Lötung,good
585,ELLIPSE,Lötung,good
5147,ELLIPSE,Klemmträger verlötet,good
897,ELLIPSE,Pin,good
1899,ELLIPSE,Klemmträger verlötet,good
3145,ELLIPSE,Lötung,good
5178,ELLIPSE,Klemmträger verlötet,good
3094,ELLIPSE,Meniskus,good
445,RECT,Lotperle,THT Loetbruecke
689,ELLIPSE,Pin,THT Bauteil fehlt
4233,ELLIPSE,Lötung,good
4994,ELLIPSE,Lötung,good
2151,ELLIPSE,Lötung,good
440,RECT,Lotperle,THT Loetbruecke
2497,ELLIPSE,Lötung,good
836,ELLIPSE,Meniskus,good
2518,ELLIPSE,Pin,good
2089,ELLIPSE,Lötung,good
825,ELLIPSE,Pin,good
892,ELLIPSE,Meniskus,good
4039,ELLIPSE,Lötung,good
1420,ELLIPSE,Meniskus,THT Bauteil fehlt
5025,ELLIPSE,Klemmträger verlötet,good
3690,ELLIPSE,Pin,THT Bauteil fehlt
4620,ELLIPSE,Pin,good
4165,ELLIPSE,Lötung,good
3268,ELLIPSE,Pin,good
3240,ELLIPSE,Pin,good
3199,ELLIPSE,Lötung,good
1117,ELLIPSE,Meniskus,good
18,RECT,Lotperle,THT Loetbruecke
1017,ELLIPSE,Pin,good
951,ELLIPSE,Pin,good
655,ELLIPSE,Lötung,good
4672,ELLIPSE,Lötung,good
550,ELLIPSE,Meniskus,good
4200,ELLIPSE,Lötung,good
4541,ELLIPSE,Lötung,THT Loetstelle offen
293,RECT,Lotperle,THT Loetbruecke
3379,ELLIPSE,Meniskus,good
599,ELLIPSE,Lötung,good
3631,ELLIPSE,Meniskus,THT Loetstelle offen
2592,ELLIPSE,Klemmträger verlötet,good
